"entity_id","attribute_id","type_id"
"28383","96","simple"
"28416","96","simple"
"28424","96","simple"
"28428","96","simple"
"28429","96","simple"
"28431","96","simple"
"28455","96","simple"
"28471","96","simple"
"28507","96","simple"
"28512","96","simple"
"28514","96","simple"
"28515","96","simple"
"28520","96","simple"
"28521","96","simple"
"28528","96","simple"
"28536","96","simple"
"28538","96","simple"
"28566","96","simple"
"28573","96","simple"
"28577","96","simple"
"28578","96","simple"
"28581","96","simple"
"28590","96","simple"
"28591","96","simple"
"28602","96","simple"
"28606","96","simple"
"28612","96","simple"
"28617","96","simple"
"28625","96","simple"
"28628","96","simple"
"28643","96","simple"
"28646","96","simple"
"28653","96","simple"
"28672","96","simple"
"28678","96","simple"
"28680","96","simple"
"28689","96","simple"
"28691","96","simple"
"28693","96","simple"
"28703","96","simple"
"28706","96","simple"
"28707","96","simple"
"28708","96","simple"
"28714","96","simple"
"28716","96","simple"
"28717","96","simple"
"28720","96","simple"
"28721","96","simple"
"28722","96","simple"
"28725","96","simple"
"28727","96","simple"
"28729","96","simple"
"28734","96","simple"
"28735","96","simple"
"28736","96","simple"
"28737","96","simple"
"28738","96","simple"
"28743","96","simple"
"28745","96","simple"
"28748","96","simple"
"28755","96","simple"
"28759","96","simple"
"28767","96","simple"
"28781","96","simple"
"28782","96","simple"
"28789","96","simple"
"28796","96","simple"
"28814","96","simple"
"28815","96","simple"
"28825","96","simple"
"28826","96","simple"
"28827","96","simple"
"28829","96","simple"
"28830","96","simple"
"28831","96","simple"
"28832","96","simple"
"28845","96","simple"
"28846","96","simple"
"28847","96","simple"
"28848","96","simple"
"28849","96","simple"
"28850","96","simple"
"28851","96","simple"
"28852","96","simple"
"28853","96","simple"
"28854","96","simple"
"28855","96","simple"
"28856","96","simple"
"28858","96","simple"
"28859","96","simple"
"28861","96","simple"
"28862","96","simple"
"28864","96","simple"
"28866","96","simple"
"28867","96","simple"
"28876","96","simple"
"28878","96","simple"
"28881","96","simple"
"28882","96","simple"
"28883","96","simple"
"28884","96","simple"
"28885","96","simple"
"28887","96","simple"
"28890","96","simple"
"28891","96","simple"
"28899","96","simple"
"28904","96","simple"
"28909","96","simple"
"28913","96","simple"
"28914","96","simple"
"28915","96","simple"
"28916","96","simple"
"28917","96","simple"
"28918","96","simple"
"28920","96","simple"
"28923","96","simple"
"28925","96","simple"
"28927","96","simple"
"28928","96","simple"
"28930","96","simple"
"28932","96","simple"
"28938","96","simple"
"28939","96","simple"
"28951","96","simple"
"28956","96","simple"
"28959","96","simple"
"28961","96","simple"
"28972","96","simple"
"28973","96","simple"
"28974","96","simple"
"28981","96","simple"
"28982","96","simple"
"28985","96","simple"
"28986","96","simple"
"28987","96","simple"
"28989","96","simple"
"28990","96","simple"
"28991","96","simple"
"28994","96","simple"
"28996","96","simple"
"28997","96","simple"
"29003","96","simple"
"29005","96","simple"
"29011","96","simple"
"29014","96","simple"
"29015","96","simple"
"29016","96","simple"
"29033","96","simple"
"29034","96","simple"
"29035","96","simple"
"29047","96","simple"
"29059","96","simple"
"29081","96","simple"
"29083","96","simple"
"29086","96","simple"
"29095","96","simple"
"29098","96","simple"
"29101","96","simple"
"29102","96","simple"
"29103","96","simple"
"29120","96","simple"
"29121","96","simple"
"29122","96","simple"
"29124","96","simple"
"29127","96","simple"
"29129","96","simple"
"29130","96","simple"
"29133","96","simple"
"29134","96","simple"
"29136","96","simple"
"29138","96","simple"
"29144","96","simple"
"29145","96","simple"
"29147","96","simple"
"29148","96","simple"
"29149","96","simple"
"29151","96","simple"
"29180","96","simple"
"29182","96","simple"
"29183","96","simple"
"29184","96","simple"
"29185","96","simple"
"29186","96","simple"
"29194","96","simple"
"29209","96","simple"
"29215","96","simple"
"29222","96","simple"
"29229","96","simple"
"29230","96","simple"
"29234","96","simple"
"29236","96","simple"
"29237","96","simple"
"29242","96","simple"
"29243","96","simple"
"29245","96","simple"
"29247","96","simple"
"29248","96","simple"
"29249","96","simple"
"29253","96","simple"
"29254","96","simple"
"29256","96","simple"
"29261","96","simple"
"29262","96","simple"
"29266","96","simple"
"29267","96","simple"
"29271","96","simple"
"29273","96","simple"
"29274","96","simple"
"29277","96","simple"
"29279","96","simple"
"29282","96","simple"
"29284","96","simple"
"29285","96","simple"
"29291","96","simple"
"29292","96","simple"
"29293","96","simple"
"29294","96","simple"
"29295","96","simple"
"29296","96","simple"
"29298","96","simple"
"29300","96","simple"
"29321","96","simple"
"29326","96","simple"
"29331","96","simple"
"29335","96","simple"
"29337","96","simple"
"29338","96","simple"
"29345","96","simple"
"29346","96","simple"
"29348","96","simple"
"29358","96","simple"
"29363","96","simple"
"29364","96","simple"
"29365","96","simple"
"29367","96","simple"
"29377","96","simple"
"29378","96","simple"
"29379","96","simple"
"29380","96","simple"
"29381","96","simple"
"29386","96","simple"
"29392","96","simple"
"29394","96","simple"
"29396","96","simple"
"29397","96","simple"
"29398","96","simple"
"29399","96","simple"
"29401","96","simple"
"29408","96","simple"
"29412","96","simple"
"29418","96","simple"
"29420","96","simple"
"29451","96","simple"
"29464","96","simple"
"29465","96","simple"
"29469","96","simple"
"29473","96","simple"
"29480","96","simple"
"29491","96","simple"
"29493","96","simple"
"29496","96","simple"
"29508","96","simple"
"29510","96","simple"
"29526","96","simple"
"29542","96","simple"
"29543","96","simple"
"29551","96","simple"
"29560","96","simple"
"29562","96","simple"
"29565","96","simple"
"29567","96","simple"
"29570","96","simple"
"29575","96","simple"
"29576","96","simple"
"29579","96","simple"
"29581","96","simple"
"29582","96","simple"
"29583","96","simple"
"29584","96","simple"
"29605","96","simple"
"29610","96","simple"
"29611","96","simple"
"29612","96","simple"
"29613","96","simple"
"29615","96","simple"
"29618","96","simple"
"29624","96","simple"
"29626","96","simple"
"29628","96","simple"
"29630","96","simple"
"29632","96","simple"
"29634","96","simple"
"29644","96","simple"
"29646","96","simple"
"29647","96","simple"
"29648","96","simple"
"29649","96","simple"
"29651","96","simple"
"29665","96","simple"
"29667","96","simple"
"29668","96","simple"
"29671","96","simple"
"29678","96","simple"
"29694","96","simple"
"29697","96","simple"
"29701","96","simple"
"29703","96","simple"
"29710","96","simple"
"29725","96","simple"
"29726","96","simple"
"29728","96","simple"
"29729","96","simple"
"29731","96","simple"
"29740","96","simple"
"29741","96","simple"
"29743","96","simple"
"29746","96","simple"
"29747","96","simple"
"29749","96","simple"
"29752","96","simple"
"29753","96","simple"
"29754","96","simple"
"29755","96","simple"
"29757","96","simple"
"29758","96","simple"
"29759","96","simple"
"29763","96","simple"
"29764","96","simple"
"29765","96","simple"
"29767","96","simple"
"29775","96","simple"
"29777","96","simple"
"29779","96","simple"
"29781","96","simple"
"29783","96","simple"
"29784","96","simple"
"29789","96","simple"
"29792","96","simple"
"29795","96","simple"
"29797","96","simple"
"29798","96","simple"
"29800","96","simple"
"29802","96","simple"
"29805","96","simple"
"29808","96","simple"
"29809","96","simple"
"29812","96","simple"
"29813","96","simple"
"29814","96","simple"
"29817","96","simple"
"29818","96","simple"
"29821","96","simple"
"29822","96","simple"
"29823","96","simple"
"29825","96","simple"
"29827","96","simple"
"29828","96","simple"
"29829","96","simple"
"29830","96","simple"
"29831","96","simple"
"29832","96","simple"
"29833","96","simple"
"29835","96","simple"
"29842","96","simple"
"29843","96","simple"
"29844","96","simple"
"29845","96","simple"
"29846","96","simple"
"29847","96","simple"
"29848","96","simple"
"29849","96","simple"
"29850","96","simple"
"29852","96","simple"
"29853","96","simple"
"29855","96","simple"
"29864","96","simple"
"29865","96","simple"
"29866","96","simple"
"29868","96","simple"
"29870","96","simple"
"29874","96","simple"
"29876","96","simple"
"29877","96","simple"
"29879","96","simple"
"29881","96","simple"
"29883","96","simple"
"29891","96","simple"
"29893","96","simple"
"29894","96","simple"
"29896","96","simple"
"29898","96","simple"
"29900","96","simple"
"29902","96","simple"
"29904","96","simple"
"29907","96","simple"
"29910","96","simple"
"29913","96","simple"
"29918","96","simple"
"29921","96","simple"
"29925","96","simple"
"29930","96","simple"
"29941","96","simple"
"29942","96","simple"
"29944","96","simple"
"29946","96","simple"
"29947","96","simple"
"29949","96","simple"
"29956","96","simple"
"29967","96","simple"
"29968","96","simple"
"29969","96","simple"
"29972","96","simple"
"29974","96","simple"
"29980","96","simple"
"29984","96","simple"
"29985","96","simple"
"29986","96","simple"
"29987","96","simple"
"29988","96","simple"
"29989","96","simple"
"29990","96","simple"
"29991","96","simple"
"29993","96","simple"
"29994","96","simple"
"29996","96","simple"
"29997","96","simple"
"29998","96","simple"
"29999","96","simple"
"30000","96","simple"
"30001","96","simple"
"30002","96","simple"
"30003","96","simple"
"30006","96","simple"
"30007","96","simple"
"30008","96","simple"
"30009","96","simple"
"30010","96","simple"
"30045","96","simple"
"30047","96","simple"
"30049","96","simple"
"30065","96","simple"
"30069","96","simple"
"30071","96","simple"
"30072","96","simple"
"30077","96","simple"
"30096","96","simple"
"30097","96","simple"
"30099","96","simple"
"30100","96","simple"
"30102","96","simple"
"30103","96","simple"
"30108","96","simple"
"30110","96","simple"
"30115","96","simple"
"30117","96","simple"
"30119","96","simple"
"30120","96","simple"
"30126","96","simple"
"30127","96","simple"
"30128","96","simple"
"30130","96","simple"
"30132","96","simple"
"30134","96","simple"
"30139","96","simple"
"30140","96","simple"
"30141","96","simple"
"30142","96","simple"
"30146","96","simple"
"30147","96","simple"
"30150","96","simple"
"30151","96","simple"
"30153","96","simple"
"30154","96","simple"
"30157","96","simple"
"30159","96","simple"
"30160","96","simple"
"30164","96","simple"
"30171","96","simple"
"30189","96","simple"
"30192","96","simple"
"30200","96","simple"
"30202","96","simple"
"30203","96","simple"
"30204","96","simple"
"30206","96","simple"
"30207","96","simple"
"30209","96","simple"
"30211","96","simple"
"30212","96","simple"
"30213","96","simple"
"30215","96","simple"
"30226","96","simple"
"30233","96","simple"
"30236","96","simple"
"30241","96","simple"
"30247","96","simple"
"30252","96","simple"
"30254","96","simple"
"30257","96","simple"
"30258","96","simple"
"30269","96","simple"
"30271","96","simple"
"30273","96","simple"
"30275","96","simple"
"30276","96","simple"
"30281","96","simple"
"30284","96","simple"
"30286","96","simple"
"30287","96","simple"
"30288","96","simple"
"30289","96","simple"
"30290","96","simple"
"30291","96","simple"
"30292","96","simple"
"30293","96","simple"
"30294","96","simple"
"30295","96","simple"
"30296","96","simple"
"30298","96","simple"
"30299","96","simple"
"30301","96","simple"
"30302","96","simple"
"30308","96","simple"
"30311","96","simple"
"30316","96","simple"
"30318","96","simple"
"30320","96","simple"
"30322","96","simple"
"30327","96","simple"
"30328","96","simple"
"30358","96","simple"
"30369","96","simple"
"30374","96","simple"
"30379","96","simple"
"30380","96","simple"
"30381","96","simple"
"30382","96","simple"
"30384","96","simple"
"30388","96","simple"
"30391","96","simple"
"30392","96","simple"
"30393","96","simple"
"30398","96","simple"
"30405","96","simple"
"30410","96","simple"
"30411","96","simple"
"30412","96","simple"
"30414","96","simple"
"30415","96","simple"
"30417","96","simple"
"30422","96","simple"
"30454","96","simple"
"30456","96","simple"
"30457","96","simple"
"30459","96","simple"
"30460","96","simple"
"30461","96","simple"
"30463","96","simple"
"30466","96","simple"
"30471","96","simple"
"30473","96","simple"
"30477","96","simple"
"30480","96","simple"
"30481","96","simple"
"30482","96","simple"
"30484","96","simple"
"30491","96","simple"
"30496","96","simple"
"30498","96","simple"
"30517","96","simple"
"30519","96","simple"
"30531","96","simple"
"30532","96","simple"
"30538","96","simple"
"30545","96","simple"
"30546","96","simple"
"30550","96","simple"
"30556","96","simple"
"30557","96","simple"
"30561","96","simple"
"30569","96","simple"
"30570","96","simple"
"30572","96","simple"
"30577","96","simple"
"30589","96","simple"
"30593","96","simple"
"30595","96","simple"
"30598","96","simple"
"30599","96","simple"
"30601","96","simple"
"30604","96","simple"
"30608","96","simple"
"30610","96","simple"
"30612","96","simple"
"30614","96","simple"
"30617","96","simple"
"30619","96","simple"
"30621","96","simple"
"30622","96","simple"
"30630","96","simple"
"30631","96","simple"
"30634","96","simple"
"30635","96","simple"
"30637","96","simple"
"30642","96","simple"
"30657","96","simple"
"30658","96","simple"
"30659","96","simple"
"30660","96","simple"
"30661","96","simple"
"30662","96","simple"
"30664","96","simple"
"30666","96","simple"
"30668","96","simple"
"30670","96","simple"
"30672","96","simple"
"30674","96","simple"
"30676","96","simple"
"30678","96","simple"
"30689","96","simple"
"30692","96","simple"
"30713","96","simple"
"30729","96","simple"
"30739","96","simple"
"30740","96","simple"
"30741","96","simple"
"30742","96","simple"
"30743","96","simple"
"30744","96","simple"
"30745","96","simple"
"30746","96","simple"
"30748","96","simple"
"30749","96","simple"
"30750","96","simple"
"30751","96","simple"
"30752","96","simple"
"30753","96","simple"
"30755","96","simple"
"30757","96","simple"
"30759","96","simple"
"30761","96","simple"
"30763","96","simple"
"30765","96","simple"
"30767","96","simple"
"30769","96","simple"
"30773","96","simple"
"30774","96","simple"
"30775","96","simple"
"30776","96","simple"
"30777","96","simple"
"30778","96","simple"
"30781","96","simple"
"30804","96","simple"
"30805","96","simple"
"30806","96","simple"
"30807","96","simple"
"30820","96","simple"
"30830","96","simple"
"30831","96","simple"
"30832","96","simple"
"30835","96","simple"
"30836","96","simple"
"30860","96","simple"
"30861","96","simple"
"30880","96","simple"
"30881","96","simple"
"30884","96","simple"
"30886","96","simple"
"30899","96","simple"
"30937","96","simple"
"30977","96","simple"
"30979","96","simple"
"31003","96","simple"
"31011","96","simple"
"31013","96","simple"
"31014","96","simple"
"31018","96","simple"
"31019","96","simple"
"31022","96","simple"
"31024","96","simple"
"31026","96","simple"
"31028","96","simple"
"31031","96","simple"
"31034","96","simple"
"31036","96","simple"
"31038","96","simple"
"31040","96","simple"
"31043","96","simple"
"31044","96","simple"
"31046","96","simple"
"31047","96","simple"
"31048","96","simple"
"31050","96","simple"
"31051","96","simple"
"31052","96","simple"
"31054","96","simple"
"31055","96","simple"
"31056","96","simple"
"31059","96","simple"
"31062","96","simple"
"31067","96","simple"
"31123","96","simple"
"31125","96","simple"
"31130","96","simple"
"31132","96","simple"
"31135","96","simple"
"31136","96","simple"
"31140","96","simple"
"31144","96","simple"
"31145","96","simple"
"31146","96","simple"
"31148","96","simple"
"31150","96","simple"
"31151","96","simple"
"31154","96","simple"
"31155","96","simple"
"31157","96","simple"
"31166","96","simple"
"31167","96","simple"
"31169","96","simple"
"31171","96","simple"
"31172","96","simple"
"31174","96","simple"
"31178","96","simple"
"31182","96","simple"
"31183","96","simple"
"31194","96","simple"
"31196","96","simple"
"31201","96","simple"
"31207","96","simple"
"31209","96","simple"
"31211","96","simple"
"31239","96","simple"
"31245","96","simple"
"31248","96","simple"
"31249","96","simple"
"31250","96","simple"
"31256","96","simple"
"31258","96","simple"
"31261","96","simple"
"31262","96","simple"
"31263","96","simple"
"31264","96","simple"
"31265","96","simple"
"31266","96","simple"
"31267","96","simple"
"31268","96","simple"
"31269","96","simple"
"31276","96","simple"
"31292","96","simple"
"31293","96","simple"
"31295","96","simple"
"31298","96","simple"
"31299","96","simple"
"31300","96","simple"
"31301","96","simple"
"31303","96","simple"
"31304","96","simple"
"31306","96","simple"
"31309","96","simple"
"31310","96","simple"
"31335","96","simple"
"31337","96","simple"
"31338","96","simple"
"31340","96","simple"
"31343","96","simple"
"31344","96","simple"
"31345","96","simple"
"31348","96","simple"
"31351","96","simple"
"31352","96","simple"
"31353","96","simple"
"31354","96","simple"
"31357","96","simple"
"31364","96","simple"
"31366","96","simple"
"31369","96","simple"
"31412","96","simple"
"31416","96","simple"
"31443","96","simple"
"31446","96","simple"
"31466","96","simple"
"31467","96","simple"
"31468","96","simple"
"31469","96","simple"
"31472","96","simple"
"31473","96","simple"
"31474","96","simple"
"31476","96","simple"
"31482","96","simple"
"31483","96","simple"
"31484","96","simple"
"31485","96","simple"
"31486","96","simple"
"31487","96","simple"
"31491","96","simple"
"31507","96","simple"
"31508","96","simple"
"31509","96","simple"
"31510","96","simple"
"31511","96","simple"
"31513","96","simple"
"31514","96","simple"
"31515","96","simple"
"31516","96","simple"
"31517","96","simple"
"31518","96","simple"
"31529","96","simple"
"31530","96","simple"
"31552","96","simple"
"31556","96","simple"
"31558","96","simple"
"31559","96","simple"
"31607","96","simple"
"31625","96","simple"
"31643","96","simple"
"31660","96","simple"
"31680","96","simple"
"31681","96","simple"
"31682","96","simple"
"31683","96","simple"
"31684","96","simple"
"31685","96","simple"
"31687","96","simple"
"31688","96","simple"
"31689","96","simple"
"31690","96","simple"
"31691","96","simple"
"31692","96","simple"
"31693","96","simple"
"31695","96","simple"
"31696","96","simple"
"31697","96","simple"
"31699","96","simple"
"31702","96","simple"
"31703","96","simple"
"31704","96","simple"
"31705","96","simple"
"31706","96","simple"
"31707","96","simple"
"31708","96","simple"
"31710","96","simple"
"31711","96","simple"
"31712","96","simple"
"31713","96","simple"
"31714","96","simple"
"31715","96","simple"
"31716","96","simple"
"31717","96","simple"
"31718","96","simple"
"31719","96","simple"
"31721","96","simple"
"31722","96","simple"
"31723","96","simple"
"31724","96","simple"
"31725","96","simple"
"31726","96","simple"
"31727","96","simple"
"31728","96","simple"
"31729","96","simple"
"31730","96","simple"
"31731","96","simple"
"31732","96","simple"
"31733","96","simple"
"31735","96","simple"
"31736","96","simple"
"31737","96","simple"
"31738","96","simple"
"31739","96","simple"
"31740","96","simple"
"31741","96","simple"
"31742","96","simple"
"31745","96","simple"
"31748","96","simple"
"31749","96","simple"
"31750","96","simple"
"31751","96","simple"
"31752","96","simple"
"31753","96","simple"
"31754","96","simple"
"31760","96","simple"
"31764","96","simple"
"31765","96","simple"
"31766","96","simple"
"31767","96","simple"
"31769","96","simple"
"31770","96","simple"
"31771","96","simple"
"31773","96","simple"
"31774","96","simple"
"31775","96","simple"
"31786","96","simple"
"31791","96","simple"
"31795","96","simple"
"31797","96","simple"
"31815","96","simple"
"31817","96","simple"
"31818","96","simple"
"31819","96","simple"
"31823","96","simple"
"31827","96","simple"
"31828","96","simple"
"31836","96","simple"
"31837","96","simple"
"31844","96","simple"
"31845","96","simple"
"31846","96","simple"
"31854","96","simple"
"31859","96","simple"
"31861","96","simple"
"31863","96","simple"
"31868","96","simple"
"31869","96","simple"
"31871","96","simple"
"31872","96","simple"
"31873","96","simple"
"31875","96","simple"
"31876","96","simple"
"31878","96","simple"
"31879","96","simple"
"31881","96","simple"
"31882","96","simple"
"31884","96","simple"
"31885","96","simple"
"31893","96","simple"
"31894","96","simple"
"31895","96","simple"
"31896","96","simple"
"31899","96","simple"
"31900","96","simple"
"31901","96","simple"
"31902","96","simple"
"31903","96","simple"
"31904","96","simple"
"31905","96","simple"
"31906","96","simple"
"31907","96","simple"
"31908","96","simple"
"31909","96","simple"
"31910","96","simple"
"31911","96","simple"
"31928","96","simple"
"31929","96","simple"
"31930","96","simple"
"31931","96","simple"
"31932","96","simple"
"31957","96","simple"
"31958","96","simple"
"31959","96","simple"
"31960","96","simple"
"31961","96","simple"
"31973","96","simple"
"31974","96","simple"
"31987","96","simple"
"31988","96","simple"
"31989","96","simple"
"31990","96","simple"
"31992","96","simple"
"31993","96","simple"
"31994","96","simple"
"31995","96","simple"
"31996","96","simple"
"31997","96","simple"
"31998","96","simple"
"31999","96","simple"
"32000","96","simple"
"32001","96","simple"
"32002","96","simple"
"32013","96","simple"
"32014","96","simple"
"32015","96","simple"
"32016","96","simple"
"32017","96","simple"
"32018","96","simple"
"32019","96","simple"
"32020","96","simple"
"32021","96","simple"
"32022","96","simple"
"32023","96","simple"
"32024","96","simple"
"32025","96","simple"
"32026","96","simple"
"32027","96","simple"
"32050","96","simple"
"32051","96","simple"
"32052","96","simple"
"32205","96","simple"
"32206","96","simple"
"32208","96","simple"
"32212","96","simple"
"32214","96","simple"
"32216","96","simple"
"32218","96","simple"
"32219","96","simple"
"32222","96","simple"
"32226","96","simple"
"32227","96","simple"
"32228","96","simple"
"32239","96","simple"
"32240","96","simple"
"32241","96","simple"
"32270","96","simple"
"32271","96","simple"
"32274","96","simple"
"32311","96","simple"
"32312","96","simple"
"32321","96","simple"
"32360","96","simple"
"32386","96","simple"
"32387","96","simple"
"32412","96","simple"
"32413","96","simple"
"32415","96","simple"
"32417","96","simple"
"32418","96","simple"
"32420","96","simple"
"32421","96","simple"
"32422","96","simple"
"32423","96","simple"
"32427","96","simple"
"32435","96","simple"
"32444","96","simple"
"32446","96","simple"
"32447","96","simple"
"32451","96","simple"
"32452","96","simple"
"32457","96","simple"
"32458","96","simple"
"32459","96","simple"
"32461","96","simple"
"32462","96","simple"
"32463","96","simple"
"32465","96","simple"
"32466","96","simple"
"32467","96","simple"
"32469","96","simple"
"32470","96","simple"
"32471","96","simple"
"32473","96","simple"
"32474","96","simple"
"32475","96","simple"
"32476","96","simple"
"32478","96","simple"
"32480","96","simple"
"32481","96","simple"
"32486","96","simple"
"32488","96","simple"
"32489","96","simple"
"32495","96","simple"
"32496","96","simple"
"32497","96","simple"
"32499","96","simple"
"32501","96","simple"
"32503","96","simple"
"32504","96","simple"
"32507","96","simple"
"32531","96","simple"
"32532","96","simple"
"32533","96","simple"
"32534","96","simple"
"32535","96","simple"
"32536","96","simple"
"32537","96","simple"
"32540","96","simple"
"32541","96","simple"
"32543","96","simple"
"32544","96","simple"
"32546","96","simple"
"32562","96","simple"
"32563","96","simple"
"32564","96","simple"
"32565","96","simple"
"32566","96","simple"
"32568","96","simple"
"32569","96","simple"
"32570","96","simple"
"32571","96","simple"
"32572","96","simple"
"32578","96","simple"
"32580","96","simple"
"32581","96","simple"
"32582","96","simple"
"32583","96","simple"
"32584","96","simple"
"32585","96","simple"
"32586","96","simple"
"32597","96","simple"
"32598","96","simple"
"32599","96","simple"
"32600","96","simple"
"32601","96","simple"
"32604","96","simple"
"32605","96","simple"
"32606","96","simple"
"32607","96","simple"
"32613","96","simple"
"32614","96","simple"
"32615","96","simple"
"32616","96","simple"
"32617","96","simple"
"32620","96","simple"
"32625","96","simple"
"32626","96","simple"
"32627","96","simple"
"32628","96","simple"
"32629","96","simple"
"32631","96","simple"
"32634","96","simple"
"32636","96","simple"
"32637","96","simple"
"32638","96","simple"
"32646","96","simple"
"32647","96","simple"
"32650","96","simple"
"32669","96","simple"
"32696","96","simple"
"32697","96","simple"
"32701","96","simple"
"32709","96","simple"
"32716","96","simple"
"32723","96","simple"
"32734","96","simple"
"32735","96","simple"
"32738","96","simple"
"32876","96","simple"
"32885","96","simple"
"32984","96","simple"
"32986","96","simple"
"32988","96","simple"
"33009","96","simple"
"33296","96","simple"
"33309","96","simple"
"33315","96","simple"
"33320","96","simple"
"33332","96","simple"
"33337","96","simple"
"33339","96","simple"
"33345","96","simple"
"33347","96","simple"
"33424","96","simple"
"33433","96","simple"
"33452","96","simple"
"33453","96","simple"
"33456","96","simple"
"33457","96","simple"
"33461","96","simple"
"33462","96","simple"
"33463","96","simple"
"33466","96","simple"
"33467","96","simple"
"33468","96","simple"
"33496","96","simple"
"33502","96","simple"
"33506","96","simple"
"33511","96","simple"
"33516","96","simple"
"33517","96","simple"
"33518","96","simple"
"33520","96","simple"
"33522","96","simple"
"33526","96","simple"
"33532","96","simple"
"33545","96","simple"
"33563","96","simple"
"33577","96","simple"
"33583","96","simple"
"33588","96","simple"
"33590","96","simple"
"33594","96","simple"
"33597","96","simple"
"33598","96","simple"
"33601","96","simple"
"33606","96","simple"
"33609","96","simple"
"33611","96","simple"
"33629","96","simple"
"33652","96","simple"
"33665","96","simple"
"33715","96","simple"
"33724","96","simple"
"33799","96","simple"
"33805","96","simple"
"33815","96","simple"
"33822","96","simple"
"33839","96","simple"
"33840","96","simple"
"33847","96","simple"
"33852","96","simple"
"33856","96","simple"
"33861","96","simple"
"33862","96","simple"
"33867","96","simple"
"33880","96","simple"
"33881","96","simple"
"33898","96","simple"
"33901","96","simple"
"33904","96","simple"
"33905","96","simple"
"33906","96","simple"
"33907","96","simple"
"33908","96","simple"
"33909","96","simple"
"33910","96","simple"
"33911","96","simple"
"33916","96","simple"
"33917","96","simple"
"33920","96","simple"
"33921","96","simple"
"33925","96","simple"
"33948","96","simple"
"33951","96","simple"
"33952","96","simple"
"33953","96","simple"
"33954","96","simple"
"33955","96","simple"
"33962","96","simple"
"33967","96","simple"
"33969","96","simple"
"33977","96","simple"
"33978","96","simple"
"34043","96","simple"
"34057","96","simple"
"34135","96","simple"
"34136","96","simple"
"34137","96","simple"
"34144","96","simple"
"34145","96","simple"
"34162","96","simple"
"34169","96","simple"
"34173","96","simple"
"34183","96","simple"
"34195","96","simple"
"34206","96","simple"
"34221","96","simple"
"34246","96","simple"
"34248","96","simple"
"34249","96","simple"
"34250","96","simple"
"34252","96","simple"
"34255","96","simple"
"34256","96","simple"
"34259","96","simple"
"34260","96","simple"
"34262","96","simple"
"34267","96","simple"
"34270","96","simple"
"34272","96","simple"
"34277","96","simple"
"34281","96","simple"
"34284","96","simple"
"34287","96","simple"
"34288","96","simple"
"34294","96","simple"
"34299","96","simple"
"34300","96","simple"
"34301","96","simple"
"34302","96","simple"
"34303","96","simple"
"34305","96","simple"
"34307","96","simple"
"34310","96","simple"
"34311","96","simple"
"34316","96","simple"
"34317","96","simple"
"34328","96","simple"
"34329","96","simple"
"34384","96","simple"
"34391","96","simple"
"34400","96","simple"
"34410","96","simple"
"34429","96","simple"
"34440","96","simple"
"34441","96","simple"
"34530","96","simple"
"34531","96","simple"
"34536","96","simple"
"34550","96","simple"
"34552","96","simple"
"34554","96","simple"
"34555","96","simple"
"34556","96","simple"
"34557","96","simple"
"34558","96","simple"
"34559","96","simple"
"34560","96","simple"
"34561","96","simple"
"34593","96","simple"
"34603","96","simple"
"34612","96","simple"
"34613","96","simple"
"34614","96","simple"
"34633","96","simple"
"34634","96","simple"
"34635","96","simple"
"34636","96","simple"
"34637","96","simple"
"34638","96","simple"
"34639","96","simple"
"34640","96","simple"
"34641","96","simple"
"34642","96","simple"
"34643","96","simple"
"34644","96","simple"
"34645","96","simple"
"34646","96","simple"
"34647","96","simple"
"34648","96","simple"
"34649","96","simple"
"34650","96","simple"
"34651","96","simple"
"34652","96","simple"
"34653","96","simple"
"34654","96","simple"
"34666","96","simple"
"34690","96","simple"
"34693","96","simple"
"34701","96","simple"
"34719","96","simple"
"34743","96","simple"
"34744","96","simple"
"34746","96","simple"
"34747","96","simple"
"34800","96","simple"
"34819","96","simple"
"34827","96","simple"
"34828","96","simple"
"34836","96","simple"
"34837","96","simple"
"34838","96","simple"
"34842","96","simple"
"34847","96","simple"
"34850","96","simple"
"34864","96","simple"
"34867","96","simple"
"34869","96","simple"
"34872","96","simple"
"34873","96","simple"
"34913","96","simple"
"34914","96","simple"
"34924","96","simple"
"34926","96","simple"
"34929","96","simple"
"34930","96","simple"
"34942","96","simple"
"34943","96","simple"
"34944","96","simple"
"34946","96","simple"
"34947","96","simple"
"34948","96","simple"
"34949","96","simple"
"34950","96","simple"
"34951","96","simple"
"34964","96","simple"
"34972","96","simple"
"34978","96","simple"
"35097","96","simple"
"35146","96","simple"
"35148","96","simple"
"35149","96","simple"
"35176","96","simple"
"35210","96","simple"
"35276","96","simple"
"35277","96","simple"
"35278","96","simple"
"35281","96","simple"
"35283","96","simple"
"35285","96","simple"
"35286","96","simple"
"35288","96","simple"
"35289","96","simple"
"35290","96","simple"
"35300","96","simple"
"35303","96","simple"
"35311","96","simple"
"35317","96","simple"
"35320","96","simple"
"35321","96","simple"
"35322","96","simple"
"35324","96","simple"
"35325","96","simple"
"35326","96","simple"
"35327","96","simple"
"35328","96","simple"
"35329","96","simple"
"35332","96","simple"
"35338","96","simple"
"35342","96","simple"
"35343","96","simple"
"35360","96","simple"
"35361","96","simple"
"35362","96","simple"
"35364","96","simple"
"35365","96","simple"
"35395","96","simple"
"35396","96","simple"
"35397","96","simple"
"35398","96","simple"
"35399","96","simple"
