3178,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3178;
3179,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3179;
3180,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3180;
3181,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3181;
3182,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3182;
3183,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3183;
3184,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3184;
3185,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3185;
3186,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3186;
3187,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3187;
3188,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3188;
3189,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3189;
3190,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3190;
3191,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3191;
3193,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3193;
3194,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3194;
3195,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3195;
3196,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3196;
3197,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3197;
3198,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3198;
3199,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3199;
3200,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3200;
3201,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3201;
3202,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3202;
3203,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3203;
3204,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3204;
3205,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3205;
3206,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3206;
3207,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3207;
3208,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3208;
3209,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3209;
3210,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3210;
3211,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3211;
3212,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3212;
3213,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3213;
3214,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3214;
3215,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3215;
3216,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3216;
3217,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3217;
3218,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3218;
3219,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3219;
3220,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3220;
3221,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3221;
3222,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3222;
3223,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3223;
3224,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3224;
3225,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3225;
3226,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3226;
3227,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3227;
3228,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3228;
3229,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3229;
3230,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3230;
3231,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3231;
3232,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3232;
3233,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3233;
3234,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3234;
3235,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3235;
3236,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3236;
3237,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3237;
3238,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3238;
3239,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3239;
3240,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3240;
3241,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3241;
3242,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3242;
3243,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3243;
3244,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3244;
3245,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3245;
3246,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3246;
3247,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3247;
3248,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3248;
3249,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3249;
3250,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3250;
3251,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3251;
3252,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3252;
3253,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3253;
3254,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3254;
3255,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3255;
3256,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3256;
3257,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3257;
3258,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3258;
3259,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3259;
3260,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3260;
3261,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3261;
3262,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3262;
3263,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3263;
3264,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3264;
3265,140,0,#N/A,DELETE FROM b2bw_eav_attribute_option WHERE option_id=3265;
