"value_id","attribute_id","store_id","entity_id","value"
"269585","97","0","30206","ravens-custom-nexus-jr-hp-s-1"
"270058","97","0","30258","mondor-3301-footed-tight-6-8"
"271793","97","0","30471","mondor-457286-pants-sr-s-wht"
"271807","97","0","30473","mondor-457286-pants-sr-xl-grey"
"271835","97","0","30477","mondor-457286-pants-sr-s-grey"
"271857","97","0","30480","mondor-457286-pants-sr-xxl-wt"
"271864","97","0","30481","mondor-457286-pants-sr-l-grey"
"271871","97","0","30482","mondor-457286-pants-sr-s-gr-bk"
"271885","97","0","30484","mondor-457286-pants-sr-xs-blk"
"272491","97","0","30545","jackson-matrix-freestyle-blade"
"297635","97","0","31819","westmount-pitching-tuff-toe"
"297887","97","0","31836","rawlings-b46c1-glove-lace-choc"
"351791","97","0","32421","lizard-skin-bat-wrap-0-5mm-yl"
"351831","97","0","32426","lizard-skin-bat-wrap-0-5mm-bl"
"356064","97","0","32710","veba-compression-sleeve-16-21"
"356072","97","0","32711","veba-compression-sleeve-16-21"
"356080","97","0","32712","veba-compression-sleeve-16-21"
"356088","97","0","32713","veba-compression-sleeve-16-21"
"363723","97","0","33424","bauer-vapor-1x-sr-6-d"
"363786","97","0","33433","bauer-vapor-1x-sr-9-ee"
"363793","97","0","33434","bauer-vapor-1x-sr-11-5-ee"
"370453","97","0","34316","stx-lacrosse-ball-ylw"
"370460","97","0","34317","stx-lacrosse-ball-wht"
"415223","97","0","38262","lizard-skin-bat-wrap-1-8mm-pur"
"428973","97","0","39117","huskies-cust-goalie-shell-int"
"428981","97","0","39118","huskies-cust-goalie-shell-int"
"428989","97","0","39119","huskies-cust-goalie-shell-int"
"471535","97","0","41914","mondor-3818-legging-yj-52"
"473020","97","0","42049","mondor-2995-dress-l-9l"
"474307","97","0","42166","bauer-training-short-yth-xl-na"
"482172","97","0","42881","helmet-numbers"
"513677","97","0","45745","tigers-w-adt-ss-l-ylw"
"513688","97","0","45746","tigers-w-adt-ss-xl-ylw"
"519848","97","0","46306","bauer-vap-ltx-pro-sz-2d-used"
"521762","97","0","46480","wolves-midweight-jr-jkt-xxs"
"562728","97","0","47968","mondor-4402-dress-4-6-deep-sea"
"562739","97","0","47969","mondor-4402-dress-4-6-green-kg"
"749707","97","0","49160","bauer-vapor-xltx-pro-15-hp-jr"
"751693","97","0","49329","bauer-vapor-xltx-pro-15-hp-jr"
"850342","97","0","51006","eddy-vintage-mask-m1"
"880746","97","0","53770","bauer-ng-prem-int-neck-ls-yth"
"945382","97","0","59646","elite-terry-blade-soaker-yth-y"
"947329","97","0","59823","elite-terry-blade-soaker-jr-re"
"953390","97","0","60374","elite-terry-blade-soaker-yth-b"
"954171","97","0","60445","ravens-team-prem-bag-bk-m-carr"
"960613","97","0","60799","bauer-vapor-ltx-pro-4d-used"
"972718","97","0","60912","bauer-ng-core-int-neck-ls-yth"
"987628","97","0","61191","bauer-ng-core-int-neck-ls-yth"
"998792","97","0","61522","warrior-qr-pro-sr-gr-w88-85-r"
"998912","97","0","61532","warrior-qr-pro-sr-gr-w03-85-l"
"1018097","97","0","61878","wolves-lw-jacket-sr-l"
"1018109","97","0","61879","wolves-lightweight-sr-pant-l"
"1024827","97","0","62004","bauer-supreme-1s-jr-gr-p28-52"
"1024887","97","0","62009","bauer-supreme-1s-jr-gr-p92-47"
"1024899","97","0","62010","bauer-supreme-1s-jr-gr-p92-52"
"1024911","97","0","62011","bauer-supreme-1s-jr-gr-p92-52"
"1024923","97","0","62012","bauer-supreme-1s-jr-gr-pm9-47"
"1024935","97","0","62013","bauer-supreme-1s-jr-gr-pm9-47"
"1024947","97","0","62014","bauer-supreme-1s-jr-gr-pm9-52"
"1024959","97","0","62015","bauer-supreme-1s-jr-gr-pm9-52"
"1036587","97","0","62505","wolves-lightweight-jr-pant-s"
"1038930","97","0","62649","bauer-s-ltx-pro-jr-gr-p88-47-r"
"1048929","97","0","62826","mizuno-select-yth-pant-m-blk"
"1060849","97","0","63471","stx-lacrosse-ball-mrbl"
"1060969","97","0","63481","stx-mini-eclipse-goalie-stick"
"1101560","97","0","65360","bauer-vapor-xltx-pro-15-hp-jr"
"1101848","97","0","65384","bauer-vapor-xltx-pro-15-hp-jr"
"1101860","97","0","65385","bauer-vapor-xltx-pro-15-hp-jr"
"1123161","97","0","65943","bauer-vap-ltx-pro-sz-3d-used"
"1128476","97","0","66188","bauer-sup-ltx-pro-sz-2-5d-used"
"1131377","97","0","66272","bauer-vapor-ltx-pro-3d-used"
"1169999","97","0","67948","bauer-sup-1sle-gr-stk-sr-p92-1"
"1181981","97","0","68329","wolves-midweight-jr-jkt-xs-blk"
"1183131","97","0","68361","wolves-midweight-jr-jkt-m-blk"
"1186741","97","0","68557","bauer-s-ltx-pro-jr-gr-pm9-47-l"
"1186753","97","0","68558","bauer-s-ltx-pro-jr-gr-pm9-47-r"
"1200648","97","0","69215","wolves-midweight-sr-jkt-xl-blk"
"1200660","97","0","69216","wolves-midweight-sr-jkt-l-blk"
"1210235","97","0","69475","wolves-lw-jacket-jr-l"
"1210271","97","0","69478","wolves-220-sr-hoody-blk-gld-l"
"1219672","97","0","69983","stx-exo-arm-guard-lg"
"1234883","97","0","70768","lizard-skin-bat-wrap-0-5mm-ne"
"1236637","97","0","70829","stx-exo-arm-guard-xs"
"1236649","97","0","70830","stx-exo-arm-guard-sm"
"1236661","97","0","70831","stx-exo-arm-guard-md"
"1236817","97","0","70844","ua-7427-cleanup-vi-yth-bat-glv"
"1236829","97","0","70845","ua-7427-cleanup-vi-yth-bat-glv"
"1236841","97","0","70846","ua-7427-cleanup-vi-yth-bat-glv"
"1238749","97","0","70965","rawlings-yp150k-knicker-pant"
"1238761","97","0","70966","rawlings-yp150k-knicker-pant"
"1253975","97","0","71535","bauer-17-vap-x900-sr-glstk-p31"
"1253987","97","0","71536","bauer-17-vap-x900-sr-glstk-p31"
"1255103","97","0","71629","bauer-s17-vap-x900-blocker-sr"
"1256267","97","0","71726","bauer-s17-vap-x700-trapper-jr"
"1256279","97","0","71727","bauer-s17-vap-x700-trapper-jr"
"1256291","97","0","71728","bauer-s17-vap-x700-trapper-jr"
"1256303","97","0","71729","bauer-s17-vap-x700-trapper-jr"
"1256315","97","0","71730","bauer-s17-vap-x700-trapper-jr"
"1256327","97","0","71731","bauer-s17-vap-1x-goal-pant-sr"
"1256351","97","0","71733","bauer-s17-vap-1x-goal-pant-sr"
"1256363","97","0","71734","bauer-s17-vap-1x-goal-pant-int"
"1256387","97","0","71736","bauer-s17-vap-1x-goal-pant-int"
"1256555","97","0","71750","bauer-s17-vap-x700-blocker-jr"
"1256567","97","0","71751","bauer-s17-vap-x700-blocker-jr"
"1256579","97","0","71752","bauer-s17-vap-x700-blocker-jr"
"1256591","97","0","71753","bauer-s17-vap-x700-blocker-jr"
"1256603","97","0","71754","bauer-s17-vap-x700-blocker-jr"
"1256627","97","0","71756","bauer-s17-vap-x900-trapper-sr"
"1256639","97","0","71757","bauer-s17-vap-x900-trapper-sr"
"1256675","97","0","71760","bauer-s17-vap-x900-blocker-sr"
"1256687","97","0","71761","bauer-s17-vap-x900-blocker-sr"
"1257047","97","0","71791","bauer-17-vap-x900-sr-glstk-p31"
"1257059","97","0","71792","bauer-17-vap-x900-sr-glstk-p31"
"1257071","97","0","71793","bauer-17-vap-x900-sr-glstk-p31"
"1257083","97","0","71794","bauer-17-vap-x900-sr-glstk-p31"
"1257875","97","0","71860","bauer-17-vap-x900-sr-glstk-p31"
"1284496","97","0","73048","bauer-s17-vap-x900-trapper-sr"
"1284508","97","0","73049","bauer-s17-vap-x900-trapper-sr"
"1284520","97","0","73050","bauer-s17-vap-x900-trapper-sr"
"1284532","97","0","73051","bauer-s17-vap-x900-blocker-sr"
"1284544","97","0","73052","bauer-s17-vap-x900-blocker-sr"
"1286830","97","0","73230","bauer-s17-vap-xltx-pro-jr-4-5"
"1286842","97","0","73231","bauer-s17-vap-xltx-pro-jr-5-e"
"1286854","97","0","73232","bauer-s17-vap-xltx-pro-jr-5-5"
"1286926","97","0","73238","bauer-s17-vap-xltx-pro-jr-4-5"
"1286938","97","0","73239","bauer-s17-vap-xltx-pro-jr-5-d"
"1286998","97","0","73244","bauer-s17-vap-xltx-pro-sr-9-5"
"1287034","97","0","73247","bauer-s17-vap-xltx-pro-sr-11-e"
"1287046","97","0","73248","bauer-s17-vap-xltx-pro-sr-11-5"
"1287070","97","0","73250","bauer-s17-vap-xltx-pro-sr-6-d"
"1287166","97","0","73258","bauer-s17-vap-xltx-pro-sr-10-d"
"1287178","97","0","73259","bauer-s17-vap-xltx-pro-sr-10-5"
"1287190","97","0","73260","bauer-s17-vap-xltx-pro-sr-11-d"
"1290588","97","0","73405","bauer-650-wheel-bag-lar-nvy"
"1299909","97","0","73932","bauer-650-wheel-bag-lar-red"
"1301637","97","0","74076","bauer-650-wheel-bag-lar-blk"
"1305497","97","0","74282","jackson-mystique-sz-1-used"
"1306236","97","0","74327","ravens-flex-fz-tech-fleece-yth"
"1310991","97","0","74601","ccm-pro-player-bag-30"
"1318492","97","0","75050","warrior-swagger-str-25-0-quick"
"1318504","97","0","75051","warrior-swagger-str-26-0-quick"
"1318516","97","0","75052","warrior-swagger-str-27-5-quick"
"1327031","97","0","75450","ravens-flex-fz-tech-fleece-sr"
"1327043","97","0","75451","ravens-flex-fz-tech-fleece-sr"
"1327055","97","0","75452","ravens-flex-fz-tech-fleece-yth"
"1329917","97","0","75559","wolves-lightweight-jr-pant-m"
"1329941","97","0","75561","ccm-j5647-wildcat-wntr-jkt-sr"
"1329953","97","0","75562","ccm-j5647-wildcat-wntr-jkt-sr"
"1329965","97","0","75563","ccm-j5647-wildcat-wntr-jkt-sr"
"1329977","97","0","75564","ccm-j5647-wildcat-wntr-jkt-yth"
"1329989","97","0","75565","ccm-j5647-wildcat-wntr-jkt-yth"
"1330001","97","0","75566","ccm-j5647-wildcat-wntr-jkt-yth"
"1331254","97","0","75633","huskies-flex-fz-tech-fleece-yt"
"1333541","97","0","75684","ccm-j5647-wildcat-wntr-jkt-yth"
"1347091","97","0","76103","nash-dbl-knee-cradle-hook-loop"
"1347103","97","0","76104","nash-dbl-knee-cradle-hook-loop"
"1347307","97","0","76121","nash-sgl-knee-cradle-hook-loop"
"1347319","97","0","76122","nash-sgl-knee-cradle-hook-loop"
"1358578","97","0","76586","bauer-17-vap-x900-sr-glstk-p31"
"1358614","97","0","76589","ccm-j5647-wildcat-wntr-jkt-sr"
"1359334","97","0","76649","ccm-f6568-wildcat-pull-hood-sr"
"1359406","97","0","76655","huskies-flex-fz-tech-fleece-yt"
"1359418","97","0","76656","huskies-flex-fz-tech-fleece-yt"
"1359442","97","0","76658","ravens-flex-fz-tech-fleece-yth"
"1359742","97","0","76683","ccm-f6568-wildcat-pull-hood-sr"
"1385104","97","0","77479","rawlings-yp150k-knicker-pant-w"
"1385116","97","0","77480","rawlings-yp150k-knicker-pant-g"
"1385128","97","0","77481","rawlings-yp150k-knicker-pant-g"
"1395888","97","0","77930","mizuno-prospect-gy-9-rt"
"1396032","97","0","77942","mizuno-mvp-prime-se-13-rht-cr"
"1396044","97","0","77943","mizuno-mvp-prime-se-13-rht-bl"
"1396056","97","0","77944","mizuno-mvp-prime-se-13-rht-bl"
"1396284","97","0","77963","mizuno-breaker-sld-shrt-wht-s"
"1404699","97","0","78427","mizuno-mvp-prime-se-13-rht-bl"
"1407771","97","0","78508","rocket-puck-blk"
"1407783","97","0","78509","rocket-puck-red"
"1410426","97","0","78594","mizuno-mvp-prime-se-13-rht-cr"
"1410438","97","0","78595","mizuno-mvp-prime-se-13-rht-bl"
"1413577","97","0","78770","mizuno-mvp-prime-se-13-rht-cr"
"1417440","97","0","78887","mondor-4872-legging-jr-12-14-s"
"1417692","97","0","78908","ccm-js-390-hp-sr-l-red"
"1417704","97","0","78909","ccm-js-390-hp-sr-m-red"
"1417716","97","0","78910","ccm-js-390-hp-sr-s-red"
"1417764","97","0","78914","mizuno-elite-long-slide-short"
"1418112","97","0","78923","ccm-js-390-hp-sr-l-blk"
"1418124","97","0","78924","ccm-js-390-hp-sr-m-blk"
"1418136","97","0","78925","ccm-js-390-hp-sr-s-blk"
"1418148","97","0","78926","ccm-js-390-hp-sr-xl-blk"
"1418292","97","0","78938","ccm-tacks-7092-sp-sr-l"
"1418472","97","0","78953","ccm-tacks-7092-ep-jr-l"
"1418484","97","0","78954","ccm-tacks-7092-ep-jr-m"
"1418616","97","0","78965","ccm-tacks-7092-sp-sr-m"
"1418628","97","0","78966","ccm-tacks-7092-sp-sr-s"
"1419564","97","0","79044","bauer-s18-s27-gp-sr-blk-xl"
"1420710","97","0","79138","bauer-s17-prodigy-3-0-trap-yth"
"1420722","97","0","79139","bauer-s17-prodigy-3-0-block-y"
"1420973","97","0","79155","elite-pro-shin-guard-straps-sr"
"1420997","97","0","79157","elite-terry-blade-soaker-jr-pk"
"1423811","97","0","79301","bauer-s17-vap-x900-sr"
"1424007","97","0","79314","bauer-s17-vap-x900-sr"
"1424018","97","0","79315","bauer-s17-vap-x900-sr"
"1424050","97","0","79317","mizuno-select-yth-pant-xl-blk"
"1424071","97","0","79318","mizuno-select-yth-pant"
"1424083","97","0","79319","mizuno-select-yth-pant"
"1424094","97","0","79320","mizuno-select-yth-pant"
"1424105","97","0","79321","mizuno-select-yth-pant"
"1424116","97","0","79322","mizuno-select-yth-pant"
"1424890","97","0","79384","ccm-extreme-flex-iii-int-craw2"
"1425142","97","0","79405","ccm-premier-2-5-gstk-int-l-pri"
"1425154","97","0","79406","ccm-premier-2-5-gstk-int-l-pri"
"1425166","97","0","79407","ccm-premier-2-5-gstk-int-l-pri"
"1425178","97","0","79408","ccm-premier-2-5-gstk-int-l-cra"
"1425190","97","0","79409","ccm-premier-2-5-gstk-int-l-cra"
"1425202","97","0","79410","ccm-premier-2-5-gstk-int-l-cra"
"1425214","97","0","79411","ccm-premier-2-5-gstk-int-r-cra"
"1426991","97","0","79523","bauer-hybrid-shield-clr-sil-l"
"1427027","97","0","79526","bauer-4500-combo-ii-bk-s"
"1427051","97","0","79528","s17-sup-ign-pro-sp-sr-s"
"1427063","97","0","79529","s17-sup-ign-pro-sp-jr-l"
"1427087","97","0","79531","s17-sup-ign-pro-sg-sr-14"
"1427099","97","0","79532","s17-sup-ign-pro-sg-sr-15"
"1427435","97","0","79560","bauer-4500-bk-l"
"1427447","97","0","79561","bauer-4500-bk-xl"
"1427459","97","0","79562","bauer-garter-belt-yth-lxl-blk"
"1427471","97","0","79563","bauer-suspenders-yth-lxl-blk"
"1427483","97","0","79564","bauer-suspenders-yth-sm-blk"
"1427579","97","0","79572","bauer-lil-sport-combo-pink-y"
"1427591","97","0","79573","bauer-lil-sport-combo-wh-y"
"1428011","97","0","79608","bauer-prodigy-combo-nv-y"
"1428023","97","0","79609","bauer-prodigy-combo-pink-y"
"1428035","97","0","79610","bauer-prodigy-combo-red-y"
"1428047","97","0","79611","bauer-prodigy-combo-wh-y"
"1428131","97","0","79618","bauer-re-akt-75-combo-bk-l"
"1428143","97","0","79619","bauer-re-akt-75-combo-bk-m"
"1428155","97","0","79620","bauer-re-akt-75-combo-bk-s"
"1428215","97","0","79625","nexus-1n-hp-sr-bk-l"
"1428227","97","0","79626","nexus-1n-hp-sr-bk-m"
"1428239","97","0","79627","nexus-1n-hp-sr-bk-s"
"1428251","97","0","79628","nexus-1n-hp-sr-bk-xl"
"1428263","97","0","79629","nexus-1n-hp-sr-red-l"
"1428275","97","0","79630","nexus-1n-hp-sr-red-m"
"1428287","97","0","79631","nexus-1n-hp-sr-red-s"
"1428359","97","0","79637","nexus-n7000-hp-sr-bk-l"
"1428371","97","0","79638","nexus-n7000-hp-sr-bk-m"
"1428383","97","0","79639","nexus-n7000-hp-sr-bk-s"
"1428395","97","0","79640","nexus-n7000-hp-sr-bk-xl"
"1428407","97","0","79641","nexus-n7000-hp-sr-red-l"
"1428419","97","0","79642","nexus-n7000-hp-sr-red-m"
"1428431","97","0","79643","nexus-n7000-hp-sr-red-s"
"1428443","97","0","79644","bauer-re-akt-75-combo-l-wht"
"1428455","97","0","79645","bauer-re-akt-75-combo-m-wht"
"1428503","97","0","79649","nexus-1n-hp-jr-bk-l"
"1428515","97","0","79650","nexus-1n-hp-jr-bk-xl"
"1428527","97","0","79651","nexus-1n-hp-jr-red-xl"
"1428539","97","0","79652","nexus-n9000-hp-sr-bk-l"
"1428551","97","0","79653","nexus-n9000-hp-sr-bk-m"
"1428563","97","0","79654","nexus-n9000-hp-sr-bk-s"
"1428575","97","0","79655","nexus-n9000-hp-sr-red-l"
"1428587","97","0","79656","nexus-n9000-hp-sr-red-m"
"1428599","97","0","79657","nexus-n9000-hp-sr-red-s"
"1428611","97","0","79658","nexus-n9000-hp-jr-bk-l"
"1428623","97","0","79659","nexus-n9000-hp-jr-bk-xl"
"1428635","97","0","79660","nexus-n9000-hp-jr-red-xl"
"1428683","97","0","79664","nexus-n7000-hp-jr-bk-l"
"1428695","97","0","79665","nexus-n7000-hp-jr-bk-m"
"1428707","97","0","79666","nexus-n7000-hp-jr-bk-s"
"1428719","97","0","79667","nexus-n7000-hp-jr-bk-xl"
"1428731","97","0","79668","nexus-n7000-hp-jr-red-l"
"1428743","97","0","79669","nexus-n7000-hp-jr-red-m"
"1428755","97","0","79670","nexus-n7000-hp-jr-red-s"
"1428767","97","0","79671","nexus-n7000-hp-jr-red-xl"
"1428839","97","0","79677","nexus-freeze-pro-hp-jr-s16-l-b"
"1428851","97","0","79678","nexus-freeze-pro-hp-jr-s16-m-b"
"1428863","97","0","79679","nexus-freeze-pro-hp-jr-s16-s-b"
"1428875","97","0","79680","nexus-freeze-pro-hp-jr-s16-lt"
"1428923","97","0","79684","s17-sup-1s-hp-yth-bk-l"
"1428935","97","0","79685","s17-sup-1s-hp-yth-bk-m"
"1428947","97","0","79686","s17-sup-1s-hp-yth-bk-s"
"1428959","97","0","79687","s17-sup-1s-hp-yth-nv-l"
"1428971","97","0","79688","s17-sup-1s-hp-yth-nv-m"
"1428983","97","0","79689","s17-sup-1s-hp-yth-nv-s"
"1429079","97","0","79697","s17-sup-1s-sp-sr-std-m"
"1429091","97","0","79698","s17-sup-1s-sp-sr-std-s"
"1429139","97","0","79702","s17-sup-1s-sp-yth-std-l"
"1429151","97","0","79703","s17-sup-1s-sp-yth-std-m"
"1429175","97","0","79705","s17-sup-s170-shoulder-pad-yth"
"1429187","97","0","79706","s17-sup-s170-shoulder-pad-yth"
"1429199","97","0","79707","s17-sup-1s-ep-yth-std-l"
"1429211","97","0","79708","s17-sup-1s-ep-yth-std-m"
"1429295","97","0","79715","s17-sup-1s-hg-sr-black-13"
"1429319","97","0","79717","s17-sup-1s-hg-sr-red-15"
"1429379","97","0","79722","s17-supreme-1s-hg-jr-black-12"
"1429391","97","0","79723","s17-sup-1s-hp-jr-bk-xl"
"1429487","97","0","79731","s17-sup-ign-pro-sp-sr-l"
"1429499","97","0","79732","s17-sup-ign-pro-sp-sr-m"
"1429511","97","0","79733","s17-sup-ign-pro-sg-sr-16"
"1429523","97","0","79734","s17-sup-ign-pro-sg-jr-12"
"1429535","97","0","79735","s17-sup-ign-pro-sg-jr-13"
"1429595","97","0","79740","s17-sup-ign-pro-hg-sr-black-re"
"1429607","97","0","79741","s17-sup-ign-pro-hg-sr-black-wh"
"1429631","97","0","79743","s17-sup-ign-pro-hg-sr-black-wh"
"1429643","97","0","79744","s17-sup-ign-pro-hg-sr-bk-rd-wh"
"1429655","97","0","79745","s17-sup-ign-pro-hg-sr-bk-rd-wh"
"1429847","97","0","79761","s17-sup-ign-pro-sg-jr-12"
"1429907","97","0","79766","s17-sup-ign-pro-sp-jr-l"
"1429931","97","0","79768","s17-sup-ign-pro-ep-sr-l"
"1429943","97","0","79769","s17-sup-ign-pro-ep-sr-m"
"1429967","97","0","79771","s17-sup-ign-pro-ep-jr-l"
"1429979","97","0","79772","s17-sup-ign-pro-ep-jr-s"
"1430219","97","0","79792","s18-vap-xltx-pro-sp-jr-s"
"1430231","97","0","79793","s18-vap-xltx-pro-ep-jr-m"
"1430447","97","0","79811","bauer-garter-belt-sr-os-std"
"1430459","97","0","79812","bauer-suspenders-sr-os-std"
"1430561","97","0","79820","s18-vap-xltx-pro-ep-jr-m"
"1431901","97","0","79927","s18-vapor-1x-lite-sg-sr-15"
"1431925","97","0","79929","s18-vapor-1x-lite-sg-jr-12"
"1431937","97","0","79930","s18-vapor-1x-lite-sg-jr-13"
"1432453","97","0","79973","s18-nexus-2n-sp-sr-m"
"1432465","97","0","79974","s18-nexus-2n-sp-sr-s"
"1432513","97","0","79978","s18-nexus-2n-sg-sr-14"
"1432525","97","0","79979","s18-nexus-2n-sg-sr-15"
"1432561","97","0","79982","s18-vap-1x-lite-sp-sr-m"
"1432621","97","0","79987","s18-vapor-1x-lite-sg-sr-14"
"1432729","97","0","79996","s18-vap-xltx-pro-ep-jr-l"
"1432741","97","0","79997","s18-vap-xltx-pro-ep-jr-s"
"1432873","97","0","80008","s18-vap-xltx-pro-sp-sr-xl"
"1432933","97","0","80013","s18-vap-xltx-pro-ep-jr-l"
"1434077","97","0","80096","nexus-n2900-hg-sr-13-nrw"
"1434089","97","0","80097","nexus-n2900-hg-sr-14-nrw"
"1434209","97","0","80107","bauer-re-akt-red-xs"
"1439069","97","0","80512","nexus-n2900-hg-sr-13-bk"
"1439093","97","0","80514","nexus-n2900-hg-sr-15-bk"
"1439105","97","0","80515","vapor-1x-lite-pro-hg-sr-14-bk"
"1439117","97","0","80516","vapor-1x-lite-pro-hg-sr-15-bk"
"1439141","97","0","80518","vapor-x900-lite-hg-sr-13-bk"
"1439153","97","0","80519","vapor-x900-lite-hg-sr-14-bk"
"1439165","97","0","80520","nsx-hg-sr-13-nvy"
"1439177","97","0","80521","nsx-hg-sr-14-nvy"
"1439189","97","0","80522","nsx-hg-sr-13-rd"
"1439453","97","0","80544","nexus-n2900-hg-sr-13-bg"
"1439465","97","0","80545","nexus-n2900-hg-sr-14-bg"
"1439513","97","0","80549","nsx-hg-sr-13-bk"
"1439537","97","0","80551","nsx-hg-sr-15-bk"
"1439549","97","0","80552","s18-nsx-hp-jr-l-bk"
"1439561","97","0","80553","s18-nsx-hp-jr-m-bk"
"1439573","97","0","80554","s18-nsx-hp-jr-s-bk"
"1439585","97","0","80555","s18-nsx-hp-jr-xl-bk"
"1439693","97","0","80564","vapor-1x-lite-hg-sr-13-br"
"1439705","97","0","80565","vapor-1x-lite-hg-sr-14-br"
"1439717","97","0","80566","vapor-1x-lite-hg-sr-13-bk"
"1439741","97","0","80568","vapor-1x-lite-hg-sr-15-bk"
"1439765","97","0","80570","vapor-1x-lite-hg-sr-14-nrw"
"1439777","97","0","80571","vapor-1x-lite-hg-sr-15-nrw"
"1439801","97","0","80573","vapor-x800-lite-hg-jr-11-nrw"
"1439813","97","0","80574","vapor-x800-lite-hg-jr-12-nrw"
"1440167","97","0","80603","vapor-x900-lite-hg-sr-14-nrw"
"1440191","97","0","80605","vapor-x800-lite-hg-sr-14-nrw"
"1440203","97","0","80606","vapor-x800-lite-hg-sr-15-nrw"
"1440401","97","0","80618","s18-vap-xltx-pro-ep-jr"
"1440776","97","0","80652","s18-bauer-nsx-sp-jr"
"1440787","97","0","80653","s18-bauer-nsx-sp-jr"
"1440811","97","0","80655","s18-nexus-2n-sp-sr"
"1440946","97","0","80665","nexus-freeze-pro-hp-jr-s16"
"1441130","97","0","80680","s17-sup-ign-pro-sp-jr"
"1441762","97","0","80737","s18-vap-xltx-pro-sp-jr"
"1441810","97","0","80741","s18-bauer-nsx-sp-jr"
"1441832","97","0","80743","s18-vap-xltx-pro-sp-jr"
"1441843","97","0","80744","s18-vap-xltx-pro-sp-jr"
"1442065","97","0","80760","s18-bauer-nsx-sp-sr"
"1442076","97","0","80761","s18-bauer-nsx-sp-sr"
"1442087","97","0","80762","s18-bauer-nsx-sp-sr"
"1442098","97","0","80763","s18-bauer-nsx-sp-sr"
"1442430","97","0","80778","s18-sup-ign-jr"
"1442666","97","0","80794","bauer-re-akt-100-yth-red-y"
"1443014","97","0","80823","bauer-re-akt-100-yth-nv-y"
"1443404","97","0","80855","s18-sup-2s-jr-1-5-d"
"1443416","97","0","80856","s18-sup-ign-pro-yth-11-5-ee"
"1443428","97","0","80857","s18-sup-ign-pro-yth-13-5-ee"
"1443816","97","0","80883","ng-women-s-mesh-jill"
"1443827","97","0","80884","ng-women-s-mesh-jill"
"1443850","97","0","80886","s17-core-tall-skate-sock"
"1443861","97","0","80887","s17-core-tall-skate-sock"
"1443872","97","0","80888","s17-core-tall-skate-sock"
"1443883","97","0","80889","s17-core-tall-skate-sock"
"1443928","97","0","80893","s17-prem-comp-jock-pant-sr"
"1443939","97","0","80894","s17-prem-comp-jock-pant-sr"
"1443950","97","0","80895","s17-prem-comp-jock-pant-sr"
"1443995","97","0","80899","s17-prem-tall-skate-sock"
"1444029","97","0","80902","tuuk-ls3-edge-jr-pair"
"1444063","97","0","80905","tuuk-ls3-steel"
"1444241","97","0","80921","tuuk-ls4-edge-runner"
"1444307","97","0","80927","tuuk-ls4-edge-runner"
"1444341","97","0","80930","s17-prem-comp-jock-pant-yth"
