"entity_id","attribute_set_id","type_id","sku","has_options","required_options","created_at","updated_at","mst_search_weight"
"146503","4","simple","688698435832","0","0","2020-06-16 05:26:42","2021-09-19 19:13:36","0"
"146502","4","simple","688698435849","0","0","2020-06-16 05:26:38","2021-09-11 17:26:47","0"
"146501","4","simple","688698435856","0","0","2020-06-16 05:26:35","2021-09-09 23:29:25","0"
"146500","4","simple","688698435863","0","0","2020-06-16 05:26:31","2021-04-29 21:10:39","0"
"146499","4","simple","688698435870","0","0","2020-06-16 05:26:28","2021-10-18 19:41:43","0"
"146498","4","simple","688698435887","0","0","2020-06-16 05:26:25","2021-04-29 21:10:28","0"
"146497","4","simple","688698435894","0","0","2020-06-16 05:26:21","2021-04-29 21:10:23","0"
"146320","4","simple","688698437607","0","0","2020-06-16 05:10:37","2021-06-10 20:08:14","0"
"140401","4","simple","688698437874","0","0","2019-12-05 21:36:07","2021-04-29 22:59:41","0"
"140404","4","simple","688698437881","0","0","2019-12-05 21:36:31","2021-04-29 23:00:31","0"
"140403","4","simple","688698437898","0","0","2019-12-05 21:36:23","2021-04-29 23:00:26","0"
"140402","4","simple","688698437904","0","0","2019-12-05 21:36:14","2021-04-29 23:00:21","0"
"146319","4","simple","688698437911","0","0","2020-06-16 05:10:33","2021-06-10 20:08:08","0"
"146318","4","simple","688698437928","0","0","2020-06-16 05:10:30","2021-06-10 20:08:00","0"
"146317","4","simple","688698437935","0","0","2020-06-16 05:10:27","2021-07-22 16:39:27","0"
"146326","4","simple","688698437942","0","0","2020-06-16 05:10:56","2021-10-06 16:43:47","0"
"146325","4","simple","688698437959","0","0","2020-06-16 05:10:53","2021-07-20 19:44:26","0"
"146324","4","simple","688698437966","0","0","2020-06-16 05:10:50","2021-10-15 18:54:17","0"
"146323","4","simple","688698437973","0","0","2020-06-16 05:10:46","2021-06-10 20:08:36","0"
"146322","4","simple","688698437980","0","0","2020-06-16 05:10:43","2021-06-10 20:08:30","0"
"146321","4","simple","688698437997","0","0","2020-06-16 05:10:40","2021-06-10 20:08:20","0"
"146316","4","simple","688698438062","0","0","2020-06-16 05:10:24","2021-06-10 20:07:49","0"
"146315","4","simple","688698438079","0","0","2020-06-16 05:10:21","2021-06-10 20:07:43","0"
"146314","4","simple","688698438086","0","0","2020-06-16 05:10:17","2021-06-10 20:07:38","0"
"146313","4","simple","688698438093","0","0","2020-06-16 05:10:14","2021-09-13 21:08:08","0"
"146312","4","simple","688698438109","0","0","2020-06-16 05:10:10","2021-06-10 20:07:24","0"
"146311","4","simple","688698438116","0","0","2020-06-16 05:10:06","2021-10-25 23:56:58","0"
"146567","4","simple","688698438185","0","0","2020-06-16 05:30:47","2021-06-18 20:36:20","0"
"146566","4","simple","688698438192","0","0","2020-06-16 05:30:44","2021-06-10 20:06:09","0"
"146565","4","simple","688698438208","0","0","2020-06-16 05:30:40","2021-06-10 20:06:03","0"
"146564","4","simple","688698438215","0","0","2020-06-16 05:30:37","2021-07-13 18:02:41","0"
"146563","4","simple","688698438246","0","0","2020-06-16 05:30:33","2021-06-10 20:05:48","0"
"146562","4","simple","688698438253","0","0","2020-06-16 05:30:29","2021-09-12 18:29:52","0"
"146304","4","simple","688698438260","0","0","2020-06-16 05:09:34","2021-06-10 19:48:26","0"
"146303","4","simple","688698438277","0","0","2020-06-16 05:09:31","2021-06-10 19:48:21","0"
"146310","4","simple","688698438284","0","0","2020-06-16 05:09:54","2021-06-10 19:49:00","0"
"146309","4","simple","688698438291","0","0","2020-06-16 05:09:50","2021-06-12 16:30:08","0"
"146308","4","simple","688698438307","0","0","2020-06-16 05:09:47","2021-06-10 19:48:49","0"
"146307","4","simple","688698438314","0","0","2020-06-16 05:09:44","2021-07-07 21:52:48","0"
"146306","4","simple","688698438321","0","0","2020-06-16 05:09:41","2021-06-10 19:48:39","0"
"146305","4","simple","688698438338","0","0","2020-06-16 05:09:38","2021-06-10 19:48:32","0"
"146302","4","simple","688698438345","0","0","2020-06-16 05:09:28","2021-06-10 19:48:15","0"
"146301","4","simple","688698438413","0","0","2020-06-16 05:09:25","2021-06-10 19:48:10","0"
"146300","4","simple","688698438420","0","0","2020-06-16 05:09:21","2021-08-21 22:07:32","0"
"146299","4","simple","688698438437","0","0","2020-06-16 05:09:17","2021-06-10 19:47:54","0"
"146298","4","simple","688698438444","0","0","2020-06-16 05:09:14","2021-10-30 18:06:44","0"
"146297","4","simple","688698438451","0","0","2020-06-16 05:09:11","2021-08-20 20:12:53","0"
"145282","4","simple","688698438529","0","0","2020-05-28 05:03:10","2021-04-29 20:47:20","0"
"145283","4","simple","688698438536","0","0","2020-05-28 05:03:14","2021-08-29 16:37:07","0"
"145281","4","simple","688698438543","0","0","2020-05-28 05:03:06","2021-04-29 20:47:15","0"
"140430","4","simple","688698438659","0","0","2019-12-05 21:46:51","2021-06-10 20:40:40","0"
"140429","4","simple","688698438666","0","0","2019-12-05 21:46:44","2021-06-10 20:40:34","0"
"140428","4","simple","688698438673","0","0","2019-12-05 21:46:34","2021-06-10 20:40:29","0"
"140427","4","simple","688698438680","0","0","2019-12-05 21:46:28","2021-07-07 05:49:30","0"
"140418","4","simple","688698438697","0","0","2019-12-05 21:45:26","2021-08-11 08:28:39","0"
"140417","4","simple","688698438703","0","0","2019-12-05 21:45:15","2021-08-11 08:28:32","0"
"140416","4","simple","688698438710","0","0","2019-12-05 21:45:08","2021-08-11 08:28:25","0"
"140415","4","simple","688698438727","0","0","2019-12-05 21:44:56","2021-08-11 08:28:18","0"
"140414","4","simple","688698438734","0","0","2019-12-05 21:44:50","2021-08-11 08:28:12","0"
"140425","4","simple","688698438741","0","0","2019-12-05 21:46:11","2021-08-11 08:29:30","0"
"140424","4","simple","688698438758","0","0","2019-12-05 21:46:04","2021-08-11 08:29:22","0"
"140423","4","simple","688698438765","0","0","2019-12-05 21:45:56","2021-08-11 08:29:15","0"
"140422","4","simple","688698438772","0","0","2019-12-05 21:45:51","2021-08-11 08:29:07","0"
"140421","4","simple","688698438789","0","0","2019-12-05 21:45:46","2021-10-27 21:32:12","0"
"140420","4","simple","688698438796","0","0","2019-12-05 21:45:40","2021-08-11 08:28:53","0"
"140419","4","simple","688698438802","0","0","2019-12-05 21:45:33","2021-09-20 16:27:51","0"
"140459","4","simple","688698438857","0","0","2019-12-05 21:49:37","2021-08-11 08:30:06","0"
"140460","4","simple","688698438857","0","0","2019-12-05 21:49:37","2019-12-05 21:49:37","0"
"140457","4","simple","688698438864","0","0","2019-12-05 21:49:31","2021-08-11 08:29:59","0"
"140458","4","simple","688698438864","0","0","2019-12-05 21:49:31","2019-12-05 21:49:31","0"
"140455","4","simple","688698438871","0","0","2019-12-05 21:49:26","2021-08-11 08:29:52","0"
"140456","4","simple","688698438871","0","0","2019-12-05 21:49:27","2019-12-05 21:49:27","0"
"140453","4","simple","688698438888","0","0","2019-12-05 21:49:21","2021-08-11 08:29:45","0"
"140454","4","simple","688698438888","0","0","2019-12-05 21:49:21","2019-12-05 21:49:21","0"
"140432","4","simple","688698438932","0","0","2019-12-05 21:48:02","2021-04-29 22:59:31","0"
"140433","4","simple","688698438949","0","0","2019-12-05 21:48:09","2021-04-29 22:58:40","0"
"140449","4","simple","688698438956","0","0","2019-12-05 21:49:03","2021-04-29 22:59:27","0"
"140450","4","simple","688698438956","0","0","2019-12-05 21:49:04","2019-12-05 21:49:04","0"
"140447","4","simple","688698438963","0","0","2019-12-05 21:48:57","2021-04-29 22:59:22","0"
"140448","4","simple","688698438963","0","0","2019-12-05 21:48:58","2019-12-05 21:48:58","0"
"140445","4","simple","688698438970","0","0","2019-12-05 21:48:52","2021-04-29 22:59:18","0"
"140446","4","simple","688698438970","0","0","2019-12-05 21:48:52","2019-12-05 21:48:52","0"
"140444","4","simple","688698438987","0","0","2019-12-05 21:48:47","2021-04-29 22:59:14","0"
"140442","4","simple","688698438994","0","0","2019-12-05 21:48:44","2021-04-29 22:59:09","0"
"140441","4","simple","688698439007","0","0","2019-12-05 21:48:38","2021-04-29 22:59:05","0"
"140440","4","simple","688698439014","0","0","2019-12-05 21:48:32","2021-04-29 22:59:00","0"
"140438","4","simple","688698439021","0","0","2019-12-05 21:48:29","2021-10-29 16:47:33","0"
"140436","4","simple","688698439038","0","0","2019-12-05 21:48:22","2021-04-29 22:58:51","0"
"140437","4","simple","688698439038","0","0","2019-12-05 21:48:23","2019-12-05 21:48:23","0"
"140434","4","simple","688698439045","0","0","2019-12-05 21:48:16","2021-04-29 22:58:47","0"
"140435","4","simple","688698439045","0","0","2019-12-05 21:48:17","2019-12-05 21:48:17","0"
"142103","4","simple","688698439052","0","0","2019-12-06 23:00:04","2021-04-29 23:00:55","0"
"142102","4","simple","688698439069","0","0","2019-12-06 22:59:57","2021-04-29 23:00:48","0"
"142101","4","simple","688698439076","0","0","2019-12-06 22:59:47","2021-04-29 23:00:44","0"
"142100","4","simple","688698439083","0","0","2019-12-06 22:59:43","2021-04-29 23:00:39","0"
"140409","4","simple","688698439090","0","0","2019-12-05 21:36:59","2021-04-29 23:00:02","0"
"140408","4","simple","688698439106","0","0","2019-12-05 21:36:53","2021-04-29 22:59:57","0"
"140407","4","simple","688698439113","0","0","2019-12-05 21:36:48","2021-04-29 22:59:53","0"
"140406","4","simple","688698439120","0","0","2019-12-05 21:36:42","2021-04-29 22:59:49","0"
"140405","4","simple","688698439137","0","0","2019-12-05 21:36:36","2021-04-29 22:59:45","0"
"140412","4","simple","688698439144","0","0","2019-12-05 21:37:16","2021-04-29 23:00:17","0"
"140411","4","simple","688698439151","0","0","2019-12-05 21:37:10","2021-04-29 23:00:12","0"
"140410","4","simple","688698439168","0","0","2019-12-05 21:37:05","2021-04-29 23:00:07","0"
"146533","4","simple","688698439717","0","0","2020-06-16 05:28:34","2021-04-29 21:13:12","0"
"146532","4","simple","688698439724","0","0","2020-06-16 05:28:31","2021-08-27 20:05:02","0"
"146531","4","simple","688698439731","0","0","2020-06-16 05:28:27","2021-09-03 22:47:43","0"
"146539","4","simple","688698439748","0","0","2020-06-16 05:28:54","2021-04-29 21:13:39","0"
"146538","4","simple","688698439755","0","0","2020-06-16 05:28:51","2021-08-30 20:54:46","0"
"146537","4","simple","688698439762","0","0","2020-06-16 05:28:47","2021-07-13 22:25:16","0"
"146536","4","simple","688698439779","0","0","2020-06-16 05:28:44","2021-04-29 21:13:26","0"
"146535","4","simple","688698439786","0","0","2020-06-16 05:28:41","2021-04-29 21:13:21","0"
"146534","4","simple","688698439793","0","0","2020-06-16 05:28:37","2021-07-24 16:16:31","0"
"146530","4","simple","688698439809","0","0","2020-06-16 05:28:24","2021-10-02 15:45:59","0"
"146529","4","simple","688698439816","0","0","2020-06-16 05:28:21","2021-08-12 23:22:52","0"
"146528","4","simple","688698439823","0","0","2020-06-16 05:28:17","2021-04-29 21:12:50","0"
"146527","4","simple","688698439830","0","0","2020-06-16 05:28:14","2021-07-20 22:39:44","0"
"146526","4","simple","688698439847","0","0","2020-06-16 05:28:11","2021-09-02 00:22:09","0"
"146525","4","simple","688698439854","0","0","2020-06-16 05:28:07","2021-04-29 21:12:37","0"
"156446","4","simple","688698439908","0","0","2021-07-23 15:13:43","2021-10-16 19:26:40","0"
"145280","4","simple","688698440560","0","0","2020-05-28 05:03:01","2021-04-29 20:47:10","0"
"145279","4","simple","688698440577","0","0","2020-05-28 05:02:57","2021-04-29 20:47:05","0"
"145278","4","simple","688698440584","0","0","2020-05-28 05:02:53","2021-04-29 20:47:00","0"
"145277","4","simple","688698440591","0","0","2020-05-28 05:02:49","2021-04-29 20:46:56","0"
"145276","4","simple","688698440607","0","0","2020-05-28 05:02:45","2021-04-29 20:46:51","0"
"145275","4","simple","688698440621","0","0","2020-05-28 05:02:41","2021-04-29 20:46:46","0"
"145274","4","simple","688698440638","0","0","2020-05-28 05:02:37","2021-04-29 20:46:40","0"
"145273","4","simple","688698440645","0","0","2020-05-28 05:02:33","2021-04-29 20:46:35","0"
"147036","4","simple","688698441314","0","0","2020-06-26 19:09:42","2021-10-28 18:52:57","0"
"147035","4","simple","688698441321","0","0","2020-06-26 19:09:39","2021-04-29 21:42:22","0"
"147034","4","simple","688698441338","0","0","2020-06-26 19:09:36","2021-04-29 21:42:17","0"
"147032","4","simple","688698441352","0","0","2020-06-26 19:09:23","2021-08-26 13:36:07","0"
"147031","4","simple","688698441369","0","0","2020-06-26 19:09:20","2021-10-05 21:32:35","0"
"147030","4","simple","688698441376","0","0","2020-06-26 19:09:16","2021-07-17 20:47:44","0"
"147029","4","simple","688698441383","0","0","2020-06-26 19:09:13","2021-10-08 22:48:52","0"
"146893","4","simple","688698441512","0","0","2020-06-26 18:59:23","2021-10-02 18:57:24","0"
"146894","4","simple","688698441529","0","0","2020-06-26 18:59:26","2021-09-18 16:24:26","0"
"146895","4","simple","688698441536","0","0","2020-06-26 18:59:30","2021-09-04 19:07:38","0"
"146896","4","simple","688698441543","0","0","2020-06-26 18:59:33","2021-09-25 16:15:58","0"
"146874","4","simple","688698441550","0","0","2020-06-26 18:58:01","2021-04-29 21:30:03","0"
"146873","4","simple","688698441567","0","0","2020-06-26 18:57:57","2021-10-03 17:29:44","0"
"146875","4","simple","688698441574","0","0","2020-06-26 18:58:05","2021-09-03 20:50:02","0"
"146876","4","simple","688698441581","0","0","2020-06-26 18:58:09","2021-09-23 17:44:53","0"
"147022","4","simple","688698441710","0","0","2020-06-26 19:08:43","2021-04-29 21:41:21","0"
"147023","4","simple","688698441727","0","0","2020-06-26 19:08:47","2021-04-29 21:41:26","0"
"147024","4","simple","688698441734","0","0","2020-06-26 19:08:50","2021-04-29 21:41:30","0"
"147025","4","simple","688698441741","0","0","2020-06-26 19:08:53","2021-09-27 16:01:26","0"
"147026","4","simple","688698441758","0","0","2020-06-26 19:08:57","2021-04-29 21:41:39","0"
"147027","4","simple","688698441765","0","0","2020-06-26 19:09:00","2021-04-29 21:41:43","0"
"145198","4","simple","688698454550","0","0","2020-05-28 04:56:26","2021-04-29 20:40:10","0"
"145255","4","simple","688698454567","0","0","2020-05-28 05:00:57","2021-04-29 20:45:00","0"
"145254","4","simple","688698454574","0","0","2020-05-28 05:00:54","2021-04-29 20:44:55","0"
"145231","4","simple","688698454659","0","0","2020-05-28 04:59:08","2021-04-29 20:42:58","0"
"145238","4","simple","688698454666","0","0","2020-05-28 04:59:38","2021-04-29 20:43:33","0"
"152454","4","simple","688698459012","0","0","2020-10-31 01:28:36","2021-07-31 18:13:45","0"
"152453","4","simple","688698459029","0","0","2020-10-31 01:28:31","2021-08-23 22:00:22","0"
"152452","4","simple","688698459036","0","0","2020-10-31 01:28:27","2021-04-29 20:00:19","0"
"152450","4","simple","688698459050","0","0","2020-10-31 01:28:16","2021-07-21 19:12:22","0"
"152449","4","simple","688698459067","0","0","2020-10-31 01:28:12","2021-04-29 20:00:03","0"
"152448","4","simple","688698459074","0","0","2020-10-31 01:28:07","2021-07-20 22:11:50","0"
"152447","4","simple","688698459081","0","0","2020-10-31 01:28:02","2021-04-29 19:59:54","0"
"156834","4","simple","688698459258","0","0","2021-08-11 09:23:48","2021-10-21 19:02:53","0"
"156833","4","simple","688698459265","0","0","2021-08-11 09:23:40","2021-10-21 19:02:44","0"
"156832","4","simple","688698459296","0","0","2021-08-11 09:23:31","2021-09-26 14:26:11","0"
"156831","4","simple","688698459319","0","0","2021-08-11 09:23:21","2021-09-26 14:26:04","0"
"156830","4","simple","688698459326","0","0","2021-08-11 09:23:13","2021-09-26 14:25:58","0"
"154086","4","simple","688698460339","0","0","2021-05-18 21:03:59","2021-09-24 17:16:18","0"
"146814","4","simple","688698464818","0","0","2020-06-26 18:53:48","2021-10-26 16:25:41","0"
"146813","4","simple","688698464825","0","0","2020-06-26 18:53:45","2021-04-29 21:25:17","0"
"146812","4","simple","688698464832","0","0","2020-06-26 18:53:41","2021-10-21 22:01:12","0"
"146811","4","simple","688698464849","0","0","2020-06-26 18:53:38","2021-04-29 21:25:08","0"
"146810","4","simple","688698464856","0","0","2020-06-26 18:53:34","2021-04-29 21:25:01","0"
"146809","4","simple","688698464863","0","0","2020-06-26 18:53:31","2021-04-29 21:24:56","0"
"154875","4","simple","688698471779","0","0","2021-06-24 19:04:35","2021-10-13 03:15:28","0"
"154869","4","simple","688698471793","0","0","2021-06-24 19:03:40","2021-10-13 03:14:45","0"
"154831","4","simple","688698472134","0","0","2021-06-24 18:57:50","2021-07-07 14:36:52","0"
"154830","4","simple","688698472141","0","0","2021-06-24 18:57:42","2021-10-13 03:12:26","0"
"156191","4","simple","688698472875","0","0","2021-07-16 23:14:35","2021-07-29 11:34:38","0"
"156192","4","simple","688698472882","0","0","2021-07-16 23:14:43","2021-07-29 11:34:44","0"
"156225","4","simple","688698480061","0","0","2021-07-16 23:22:30","2021-10-10 17:00:53","0"
"156165","4","simple","688698480078","0","0","2021-07-16 23:10:34","2021-07-29 11:30:48","0"
"156226","4","simple","688698480108","0","0","2021-07-16 23:22:38","2021-07-29 11:31:27","0"
"156166","4","simple","688698480115","0","0","2021-07-16 23:10:45","2021-07-29 11:30:53","0"
"156227","4","simple","688698480146","0","0","2021-07-16 23:23:08","2021-07-29 11:31:32","0"
"156168","4","simple","688698480153","0","0","2021-07-16 23:11:04","2021-07-29 11:30:59","0"
"156228","4","simple","688698480184","0","0","2021-07-16 23:23:18","2021-07-29 11:31:38","0"
"156169","4","simple","688698480191","0","0","2021-07-16 23:11:13","2021-07-29 11:31:04","0"
"156229","4","simple","688698480221","0","0","2021-07-16 23:23:50","2021-07-29 11:31:44","0"
"156171","4","simple","688698480238","0","0","2021-07-16 23:11:33","2021-07-29 11:31:11","0"
"156230","4","simple","688698480269","0","0","2021-07-16 23:23:57","2021-07-29 11:31:50","0"
"156172","4","simple","688698480276","0","0","2021-07-16 23:11:41","2021-07-29 11:31:16","0"
"156136","4","simple","688698482980","0","0","2021-07-16 23:06:18","2021-09-15 21:26:01","0"
"156138","4","simple","688698482997","0","0","2021-07-16 23:06:34","2021-10-08 21:58:44","0"
"156097","4","simple","688698484137","0","0","2021-07-16 23:00:35","2021-10-22 23:28:38","0"
"156098","4","simple","688698484151","0","0","2021-07-16 23:00:42","2021-10-22 23:28:45","0"
"156099","4","simple","688698484168","0","0","2021-07-16 23:00:50","2021-10-22 23:28:52","0"
"156100","4","simple","688698484182","0","0","2021-07-16 23:00:59","2021-10-22 23:28:58","0"
"156101","4","simple","688698484199","0","0","2021-07-16 23:01:08","2021-10-22 23:29:05","0"
"156102","4","simple","688698484212","0","0","2021-07-16 23:01:16","2021-10-22 23:29:13","0"
"156103","4","simple","688698484229","0","0","2021-07-16 23:01:23","2021-10-22 23:29:19","0"
"156104","4","simple","688698484243","0","0","2021-07-16 23:01:32","2021-10-22 23:29:26","0"
"156106","4","simple","688698484373","0","0","2021-07-16 23:01:57","2021-10-22 23:29:39","0"
"156107","4","simple","688698484397","0","0","2021-07-16 23:02:04","2021-10-22 23:29:47","0"
"156108","4","simple","688698484403","0","0","2021-07-16 23:02:14","2021-10-22 23:29:52","0"
"156109","4","simple","688698484427","0","0","2021-07-16 23:02:22","2021-10-22 23:29:57","0"
"156110","4","simple","688698484434","0","0","2021-07-16 23:02:30","2021-10-22 23:30:07","0"
"156111","4","simple","688698484458","0","0","2021-07-16 23:02:38","2021-10-22 23:30:16","0"
"156112","4","simple","688698484465","0","0","2021-07-16 23:02:46","2021-10-22 23:30:23","0"
"156113","4","simple","688698484489","0","0","2021-07-16 23:02:54","2021-10-22 23:30:31","0"
"157074","4","simple","688698491654","0","0","2021-08-26 17:41:44","2021-09-21 01:15:44","0"
"154511","4","simple","688698491661","0","0","2021-06-19 20:31:14","2021-07-16 12:40:28","0"
"154512","4","simple","688698491678","0","0","2021-06-19 20:31:23","2021-10-03 18:59:46","0"
"154510","4","simple","688698491708","0","0","2021-06-19 20:31:06","2021-07-16 12:40:21","0"
"154509","4","simple","688698491715","0","0","2021-06-19 20:30:58","2021-10-30 18:12:35","0"
"156135","4","simple","688698494341","0","0","2021-07-16 23:06:10","2021-09-09 23:15:08","0"
"156137","4","simple","688698494358","0","0","2021-07-16 23:06:27","2021-10-13 03:42:41","0"
"147879","4","simple","688698496697","0","0","2020-08-18 18:08:08","2021-10-07 23:01:36","0"
"147878","4","simple","688698496703","0","0","2020-08-18 18:08:01","2021-06-11 17:46:16","0"
"147885","4","simple","688698496741","0","0","2020-08-18 18:08:39","2021-04-29 20:12:14","0"
"147882","4","simple","688698496758","0","0","2020-08-18 18:08:27","2021-10-10 17:30:36","0"
"147883","4","simple","688698496765","0","0","2020-08-18 18:08:31","2021-04-29 20:12:01","0"
"147884","4","simple","688698496772","0","0","2020-08-18 18:08:35","2021-04-29 20:12:06","0"
"154917","4","simple","688698504156","0","0","2021-06-24 19:09:24","2021-06-24 23:05:23","0"
"154918","4","simple","688698504156","0","0","2021-06-24 19:09:26","2021-06-24 19:09:26","0"
"154915","4","simple","688698504163","0","0","2021-06-24 19:09:16","2021-06-24 23:05:18","0"
"154916","4","simple","688698504163","0","0","2021-06-24 19:09:18","2021-06-24 19:09:18","0"
"154913","4","simple","688698504170","0","0","2021-06-24 19:09:08","2021-06-24 23:05:13","0"
"154914","4","simple","688698504170","0","0","2021-06-24 19:09:09","2021-06-24 19:09:09","0"
"154905","4","simple","688698504187","0","0","2021-06-24 19:08:24","2021-06-24 23:04:48","0"
"154906","4","simple","688698504187","0","0","2021-06-24 19:08:24","2021-06-24 19:08:24","0"
"154904","4","simple","688698504194","0","0","2021-06-24 19:08:17","2021-07-07 14:38:03","0"
"154909","4","simple","688698504200","0","0","2021-06-24 19:08:49","2021-06-24 23:05:02","0"
"154910","4","simple","688698504200","0","0","2021-06-24 19:08:49","2021-06-24 19:08:49","0"
"154908","4","simple","688698504217","0","0","2021-06-24 19:08:40","2021-07-07 14:18:54","0"
"154788","4","simple","688698504224","0","0","2021-06-24 18:51:07","2021-06-24 23:03:48","0"
"154787","4","simple","688698504231","0","0","2021-06-24 18:50:59","2021-07-07 14:35:28","0"
"154782","4","simple","688698504248","0","0","2021-06-24 18:50:12","2021-06-24 23:03:17","0"
"154781","4","simple","688698504255","0","0","2021-06-24 18:50:04","2021-07-07 14:35:02","0"
"154785","4","simple","688698504262","0","0","2021-06-24 18:50:38","2021-06-24 23:03:33","0"
"154784","4","simple","688698504279","0","0","2021-06-24 18:50:31","2021-07-07 14:35:16","0"
"154848","4","simple","688698504286","0","0","2021-06-24 19:00:26","2021-07-07 14:37:17","0"
"154843","4","simple","688698504309","0","0","2021-06-24 18:59:37","2021-06-24 23:04:04","0"
"154842","4","simple","688698504316","0","0","2021-06-24 18:59:30","2021-07-07 14:37:06","0"
"154846","4","simple","688698504323","0","0","2021-06-24 19:00:04","2021-06-24 23:04:22","0"
"154845","4","simple","688698504330","0","0","2021-06-24 18:59:57","2021-06-24 23:04:16","0"
"157153","4","simple","688698504408","0","0","2021-08-31 19:07:29","2021-09-04 19:18:24","0"
"157154","4","simple","688698506419","0","0","2021-08-31 19:07:38","2021-09-20 17:43:26","0"
"157155","4","simple","688698506419","0","0","2021-08-31 19:07:39","2021-08-31 19:07:39","0"
"157152","4","simple","688698506433","0","0","2021-08-31 19:07:22","2021-10-01 23:16:43","0"
"157146","4","simple","688698506501","0","0","2021-08-31 19:06:11","2021-10-24 19:30:44","0"
"157145","4","simple","688698506518","0","0","2021-08-31 19:06:00","2021-08-31 19:06:26","0"
"157144","4","simple","688698506525","0","0","2021-08-31 19:05:50","2021-09-15 16:53:44","0"
"157143","4","simple","688698506532","0","0","2021-08-31 19:05:38","2021-08-31 19:06:07","0"
"152172","4","simple","696260011117","0","0","2020-10-15 21:35:40","2021-10-02 15:47:04","0"
"152171","4","simple","696260011124","0","0","2020-10-15 21:35:26","2021-10-05 15:43:06","0"
"152174","4","simple","696260011148","0","0","2020-10-15 21:35:52","2021-09-23 19:15:56","0"
"152851","4","simple","696260011155","0","0","2021-01-04 19:03:31","2021-10-09 14:13:41","0"
"156393","4","simple","696260018109","0","0","2021-07-20 16:26:24","2021-09-23 23:16:42","0"
"156392","4","simple","696260018208","0","0","2021-07-20 16:26:18","2021-10-02 18:01:24","0"
"156391","4","simple","696260018505","0","0","2021-07-20 16:26:12","2021-09-14 19:08:09","0"
"156395","4","simple","696260050109","0","0","2021-07-20 16:46:31","2021-09-14 19:08:30","0"
"156394","4","simple","696260050208","0","0","2021-07-20 16:46:25","2021-09-14 19:08:25","0"
"152173","4","simple","696260051816","0","0","2020-10-15 21:35:46","2021-10-12 21:03:01","0"
"147665","4","simple","698548107352","0","0","2020-08-10 14:22:45","2021-10-23 19:31:14","0"
"147666","4","simple","698548107352","0","0","2020-08-10 14:22:46","2020-08-10 14:22:46","0"
"156635","4","simple","698548107366","0","0","2021-07-30 15:29:26","2021-10-24 16:19:02","0"
"147661","4","simple","698548107376","0","0","2020-08-10 14:22:17","2021-09-24 16:46:55","0"
"147662","4","simple","698548107376","0","0","2020-08-10 14:22:19","2020-08-10 14:22:19","0"
"152609","4","simple","698548134570","0","0","2020-11-26 21:41:23","2021-10-30 18:02:00","0"
"156636","4","simple","698548134587","0","0","2021-07-30 15:51:07","2021-09-23 23:16:56","0"
"156637","4","simple","698548134594","0","0","2021-07-30 15:51:13","2021-10-30 16:21:33","0"
"152599","4","simple","698548134600","0","0","2020-11-20 20:55:32","2021-10-27 23:47:06","0"
"152053","4","simple","698548134617","0","0","2020-10-13 17:58:17","2021-10-14 23:15:10","0"
"152608","4","simple","698548134624","0","0","2020-11-26 21:41:12","2021-09-07 14:22:39","0"
"156638","4","simple","698548134716","0","0","2021-07-30 16:08:29","2021-10-14 23:15:26","0"
"152052","4","simple","698548134730","0","0","2020-10-13 17:57:49","2021-09-07 14:20:31","0"
"152054","4","simple","698548134747","0","0","2020-10-13 17:58:26","2021-10-31 16:30:31","0"
"152598","4","simple","698548134754","0","0","2020-11-20 20:55:19","2021-10-16 20:10:09","0"
"156640","4","simple","698548135676","0","0","2021-07-30 16:08:59","2021-10-16 15:16:35","0"
"156647","4","simple","698548137014","0","0","2021-07-30 17:05:53","2021-10-27 17:00:49","0"
"156648","4","simple","698548137021","0","0","2021-07-30 17:05:59","2021-09-07 14:51:45","0"
"156649","4","simple","698548137137","0","0","2021-07-30 17:06:06","2021-10-16 19:22:39","0"
"41918","4","simple","70261","0","0","2015-07-11 01:33:45","2021-04-28 02:12:12","0"
"139244","4","simple","703828611","0","0","2019-06-14 22:19:20","2021-10-21 14:28:18","0"
"139243","4","simple","703828612","0","0","2019-06-14 22:19:11","2021-09-21 16:29:56","0"
"139245","4","simple","703828613","0","0","2019-06-14 22:19:30","2021-09-25 18:44:47","0"
"139242","4","simple","703828614","0","0","2019-06-14 22:18:56","2021-08-12 15:07:34","0"
"139246","4","simple","703828615","0","0","2019-06-14 22:19:42","2021-10-21 14:28:28","0"
"134957","4","simple","704539331","0","0","2019-06-13 16:41:17","2021-08-11 08:17:01","0"
"134956","4","simple","704539332","0","0","2019-06-13 16:41:05","2021-04-28 10:16:39","0"
"138779","4","simple","70501756634","0","0","2019-06-14 18:43:07","2021-06-23 19:45:40","0"
"138778","4","simple","70501756638","0","0","2019-06-14 18:42:51","2021-06-23 19:45:33","0"
"138783","4","simple","7050175665","0","0","2019-06-14 18:43:35","2021-04-28 10:17:42","0"
"138781","4","simple","70501756658","0","0","2019-06-14 18:43:25","2021-04-28 10:17:50","0"
"138785","4","simple","70501756678","0","0","2019-06-14 18:43:52","2021-07-03 20:32:17","0"
"138787","4","simple","705017567","0","0","2019-06-14 18:44:14","2021-09-21 16:30:19","0"
"138793","4","simple","70501756712","0","0","2019-06-14 18:45:03","2021-06-23 19:45:06","0"
"138790","4","simple","70501756714","0","0","2019-06-14 18:44:28","2021-07-19 17:02:14","0"
