"value_id","attribute_id","store_id","entity_id","value"
"1724112","97","0","101792","supertack-as1-sr"
"1724123","97","0","101793","supertack-as1-sr"
"1724156","97","0","101796","supertack-as1-sr"
"1724225","97","0","101802","supertack-as1-sr"
"1724280","97","0","101807","supertack-as1-sr"
"1724302","97","0","101809","supertack-as1-sr"
"1724313","97","0","101810","supertack-as1-sr"
"1724324","97","0","101811","supertack-as1-sr"
"1724335","97","0","101812","supertack-as1-sr"
"1724346","97","0","101813","supertack-as1-sr"
"1724357","97","0","101814","supertack-as1-sr"
"1724415","97","0","101819","supertack-as1-sr"
"1724426","97","0","101820","supertack-as1-sr"
"1724448","97","0","101822","supertack-as1-sr"
"1724459","97","0","101823","supertack-as1-sr"
"1724470","97","0","101824","supertack-as1-sr"
"1724481","97","0","101825","supertack-as1-sr"
"1724517","97","0","101828","supertack-as1-sr"
"1724528","97","0","101829","supertack-as1-sr"
"1724583","97","0","101834","supertack-as1-sr"
"1724619","97","0","101837","supertack-as1-sr"
"1724630","97","0","101838","supertack-as1-sr"
"1725649","97","0","101929","jetspeed-stick-jr"
"1725674","97","0","101931","jetspeed-stick-jr"
"1725685","97","0","101932","jetspeed-stick-jr"
"1725696","97","0","101933","jetspeed-stick-jr"
"1725707","97","0","101934","jetspeed-stick-jr"
"1725718","97","0","101935","jetspeed-stick-jr"
"1725729","97","0","101936","jetspeed-stick-jr"
"1725763","97","0","101939","supertack-as1-int"
"1725818","97","0","101944","supertack-as1-int"
"1725829","97","0","101945","supertack-as1-int"
"1725854","97","0","101947","supertack-as1-int"
"1725865","97","0","101948","supertack-as1-int"
"1725898","97","0","101951","supertack-as1-int"
"1725909","97","0","101952","supertack-as1-int"
"1725989","97","0","101959","supertack-as1-int"
"1726000","97","0","101960","supertack-as1-int"
"1726014","97","0","101961","supertack-as1-int"
"1726059","97","0","101965","ribcor-65k-int"
"1726070","97","0","101966","ribcor-65k-int"
"1726081","97","0","101967","ribcor-65k-int"
"1726117","97","0","101970","ribcor-65k-int"
"1726179","97","0","101975","jetspeed-pro-sr"
"1726190","97","0","101976","jetspeed-pro-sr"
"1726201","97","0","101977","jetspeed-pro-sr"
"1726212","97","0","101978","jetspeed-pro-sr"
"1726223","97","0","101979","jetspeed-pro-sr"
"1726237","97","0","101980","jetspeed-pro-sr"
"1726248","97","0","101981","jetspeed-pro-sr"
"1726259","97","0","101982","jetspeed-pro-sr"
"1726270","97","0","101983","jetspeed-pro-sr"
"1726284","97","0","101984","jetspeed-pro-sr"
"1726295","97","0","101985","jetspeed-pro-sr"
"1726306","97","0","101986","jetspeed-pro-sr"
"1726331","97","0","101988","jetspeed-pro-sr"
"1726342","97","0","101989","jetspeed-pro-sr"
"1726353","97","0","101990","jetspeed-pro-sr"
"1726378","97","0","101992","jetspeed-pro-sr"
"1726389","97","0","101993","jetspeed-pro-sr"
"1726403","97","0","101994","jetspeed-pro-sr"
"1726414","97","0","101995","jetspeed-pro-sr"
"1726425","97","0","101996","jetspeed-pro-sr"
"1726512","97","0","102003","jetspeed-pro-jr"
"1726523","97","0","102004","jetspeed-pro-jr"
"1726534","97","0","102005","jetspeed-pro-jr"
"1726548","97","0","102006","jetspeed-pro-jr"
"1726559","97","0","102007","jetspeed-pro-jr"
"1726570","97","0","102008","jetspeed-pro-jr"
"1726584","97","0","102009","jetspeed-pro-jr"
"1726671","97","0","102016","jetspeed-370-int"
"1726682","97","0","102017","jetspeed-370-int"
"1726718","97","0","102020","jetspeed-370-int"
"1726729","97","0","102021","jetspeed-370-int"
"1726800","97","0","102026","tacks-9080-jr"
"1726825","97","0","102028","tacks-9080-jr"
"1726836","97","0","102029","tacks-9080-jr"
"1726847","97","0","102030","tacks-9080-jr"
"1726872","97","0","102032","tacks-9080-jr"
"1726883","97","0","102033","tacks-9080-jr"
"1726897","97","0","102034","tacks-9080-jr"
"1726936","97","0","102037","tacks-9080-jr"
"1726973","97","0","102040","ribcor-63k-sr"
"1727088","97","0","102049","tacks-9080-sr"
"1727099","97","0","102050","tacks-9080-sr"
"1727110","97","0","102051","tacks-9080-sr"
"1727121","97","0","102052","tacks-9080-sr"
"1727135","97","0","102053","tacks-9080-sr"
"1727146","97","0","102054","tacks-9080-sr"
"1727157","97","0","102055","tacks-9080-sr"
"1727168","97","0","102056","tacks-9080-sr"
"1727182","97","0","102057","tacks-9080-sr"
"1727196","97","0","102058","tacks-9080-sr"
"1727210","97","0","102059","tacks-9080-sr"
"1727221","97","0","102060","tacks-9080-sr"
"1727232","97","0","102061","tacks-9080-sr"
"1727254","97","0","102063","tacks-9080-sr"
"1727265","97","0","102064","tacks-9080-sr"
"1727279","97","0","102065","tacks-9080-sr"
"1727385","97","0","102074","tacks-9080-int"
"1727396","97","0","102075","tacks-9080-int"
"1727407","97","0","102076","tacks-9080-int"
"1727418","97","0","102077","tacks-9080-int"
"1727429","97","0","102078","tacks-9080-int"
"1727440","97","0","102079","tacks-9080-int"
"1727451","97","0","102080","tacks-9080-int"
"1727465","97","0","102081","tacks-9080-int"
"1727476","97","0","102082","tacks-9080-int"
"1727487","97","0","102083","tacks-9080-int"
"1727498","97","0","102084","tacks-9080-int"
"1727571","97","0","102090","tacks-9060-sr"
"1727676","97","0","102099","tacks-9060-sr"
"1727687","97","0","102100","tacks-9060-sr"
"1727804","97","0","102110","supertack-as1-jr"
"1727815","97","0","102111","supertack-as1-jr"
"1727826","97","0","102112","supertack-as1-jr"
"1727840","97","0","102113","supertack-as1-jr"
"1727862","97","0","102115","supertack-as1-jr"
"1727887","97","0","102117","supertack-as1-jr"
"1727898","97","0","102118","supertack-as1-jr"
"1727912","97","0","102119","supertack-as1-jr"
"1727923","97","0","102120","supertack-as1-jr"
"1727963","97","0","102123","tacks-9060-jr"
"1727974","97","0","102124","tacks-9060-jr"
"1728013","97","0","102127","tacks-9060-jr"
"1728024","97","0","102128","tacks-9060-jr"
"1728071","97","0","102132","tacks-9060-jr"
"1728082","97","0","102133","tacks-9060-jr"
"1728108","97","0","102135","tacks-yth"
"1728119","97","0","102136","tacks-yth"
"1728142","97","0","102138","tacks-yth"
"1728153","97","0","102139","tacks-yth"
"1728187","97","0","102142","ribcor-trigger3d-pmt-jr"
"1728201","97","0","102143","ribcor-trigger3d-pmt-jr"
"1728212","97","0","102144","ribcor-trigger3d-pmt-jr"
"1728223","97","0","102145","ribcor-trigger3d-pmt-jr"
"1728234","97","0","102146","ribcor-trigger3d-pmt-jr"
"1728248","97","0","102147","ribcor-trigger3d-pmt-jr"
"1728259","97","0","102148","ribcor-trigger3d-pmt-jr"
"1728303","97","0","102152","ribcor-trigger3d-pmt-jr"
"1728340","97","0","102155","ribcor-pro3-pmt-sr"
"1728362","97","0","102157","ribcor-pro3-pmt-sr"
"1728373","97","0","102158","ribcor-pro3-pmt-sr"
"1728395","97","0","102160","ribcor-pro3-pmt-sr"
"1728472","97","0","102167","ribcor-pro3-pmt-sr"
"1728494","97","0","102169","ribcor-pro3-pmt-sr"
"1728505","97","0","102170","ribcor-pro3-pmt-sr"
"1728516","97","0","102171","ribcor-pro3-pmt-sr"
"1728538","97","0","102173","ribcor-pro3-pmt-sr"
"1728549","97","0","102174","ribcor-pro3-pmt-sr"
"1728560","97","0","102175","ribcor-pro3-pmt-sr"
"1728571","97","0","102176","ribcor-pro3-pmt-sr"
"1728582","97","0","102177","ribcor-pro3-pmt-sr"
"1728593","97","0","102178","ribcor-pro3-pmt-sr"
"1728626","97","0","102181","ribcor-pro3-pmt-sr"
"1728685","97","0","102186","ribcor-pro3-pmt-int"
"1728696","97","0","102187","ribcor-pro3-pmt-int"
"1728707","97","0","102188","ribcor-pro3-pmt-int"
"1728729","97","0","102190","ribcor-pro3-pmt-int"
"1728740","97","0","102191","ribcor-pro3-pmt-int"
"1728751","97","0","102192","ribcor-pro3-pmt-int"
"1728773","97","0","102194","ribcor-pro3-pmt-int"
"1728784","97","0","102195","ribcor-pro3-pmt-int"
"1728795","97","0","102196","ribcor-pro3-pmt-int"
"1728806","97","0","102197","ribcor-pro3-pmt-int"
"1728817","97","0","102198","ribcor-pro3-pmt-int"
"1728842","97","0","102200","ribcor-pro3-pmt-int"
"1728876","97","0","102203","ribcor-pro3-pmt-jr"
"1728887","97","0","102204","ribcor-pro3-pmt-jr"
"1728898","97","0","102205","ribcor-pro3-pmt-jr"
"1728909","97","0","102206","ribcor-pro3-pmt-jr"
"1728920","97","0","102207","ribcor-pro3-pmt-jr"
"1728931","97","0","102208","ribcor-pro3-pmt-jr"
"1728942","97","0","102209","ribcor-pro3-pmt-jr"
"1728953","97","0","102210","ribcor-pro3-pmt-jr"
"1728989","97","0","102213","ribcor-pro3-pmt-jr"
"1729000","97","0","102214","ribcor-pro3-pmt-jr"
"1729233","97","0","102235","ribcor-65k-int"
"1729247","97","0","102236","ribcor-65k-int"
"1729280","97","0","102239","ribcor-65k-int"
"1729291","97","0","102240","ribcor-65k-int"
"1729302","97","0","102241","ribcor-65k-int"
"1729313","97","0","102242","ribcor-65k-int"
"1729428","97","0","102252","ribcor-63k-jr"
"1729439","97","0","102253","ribcor-63k-jr"
"1729461","97","0","102255","ribcor-63k-jr"
"1729534","97","0","102261","jetspeed-pro-int"
"1729545","97","0","102262","jetspeed-pro-int"
"1729556","97","0","102263","jetspeed-pro-int"
"1729567","97","0","102264","jetspeed-pro-int"
"1729578","97","0","102265","jetspeed-pro-int"
"1729589","97","0","102266","jetspeed-pro-int"
"1729600","97","0","102267","jetspeed-pro-int"
"1729611","97","0","102268","jetspeed-pro-int"
"1729622","97","0","102269","jetspeed-pro-int"
"1729636","97","0","102270","jetspeed-pro-int"
"1729647","97","0","102271","jetspeed-pro-int"
"1729658","97","0","102272","jetspeed-pro-int"
"1730206","97","0","102320","tacks-classic-pro-plus-jr"
"1730217","97","0","102321","tacks-classic-pro-plus-jr"
"1730228","97","0","102322","tacks-classic-pro-plus-jr"
"1730250","97","0","102324","tacks-classic-pro-plus-jr"
"1730261","97","0","102325","tacks-classic-pro-plus-jr"
"1730272","97","0","102326","tacks-classic-pro-plus-jr"
"1730283","97","0","102327","tacks-classic-pro-plus-jr"
"1731038","97","0","102391","tacks-9090-jr"
"1731095","97","0","102396","tacks-9090-jr"
"1732583","97","0","102523","tacks-9050-sr"
"1732682","97","0","102530","tacks-classic-pro-sr"
"1732693","97","0","102531","tacks-classic-pro-sr"
"1732716","97","0","102533","tacks-classic-pro-sr"
"1732734","97","0","102534","tacks-classic-pro-sr"
"1732869","97","0","102544","tacks-classic-sr"
"1733719","97","0","102617","jetspeed-xtra-pro"
"1733730","97","0","102618","jetspeed-xtra-pro"
"1733741","97","0","102619","jetspeed-xtra-pro"
"1733752","97","0","102620","jetspeed-xtra-pro"
"1733774","97","0","102622","jetspeed-xtra-pro"
"1733797","97","0","102624","ribcor-yth-comp"
"1733808","97","0","102625","ribcor-yth-comp"
"1733831","97","0","102627","ribcor-yth-comp"
"1733842","97","0","102628","ribcor-yth-comp"
"1733865","97","0","102630","ribcor-yth-comp"
"1733876","97","0","102631","ribcor-yth-comp"
"1733887","97","0","102632","ribcor-yth-comp"
"1733898","97","0","102633","ribcor-yth-comp"
"1733989","97","0","102641","jetspeed-yth"
"1734000","97","0","102642","jetspeed-yth"
"1734121","97","0","102651","ccm-tacks-as1-gs-sr"
"1734202","97","0","102653","ccm-fl-fl60-sr"
"1734224","97","0","102655","ccm-fl-fl60-sr"
"1734237","97","0","102656","ccm-fl-fl60-sr"
"1734260","97","0","102658","ccm-fl-fl60-sr"
"1734509","97","0","102680","ccm-tacks-7092-girdle-jr"
"1734520","97","0","102681","ccm-tacks-7092-girdle-jr"
"1734589","97","0","102687","ccm-580-wire-sr-sil"
"1734819","97","0","102707","ccm-fl-fl60-combo"
"1735371","97","0","102753","jetspeed-ft1-sg-sr"
"1735382","97","0","102754","jetspeed-ft1-sg-sr"
"1735494","97","0","102763","jetspeed-ft1-sg-jr"
"1735505","97","0","102764","jetspeed-ft1-sg-jr"
"1735573","97","0","102770","jetspeed-ft390-sg-jr"
"1735584","97","0","102771","jetspeed-ft390-sg-jr"
"1735595","97","0","102772","jetspeed-ft390-sg-jr"
"1735688","97","0","102780","jetspeed-ft350-sg-yth"
"1735699","97","0","102781","jetspeed-ft350-sg-yth"
"1735710","97","0","102782","jetspeed-ft350-sg-yth"
"1735785","97","0","102788","ccm-tacks-3092-sg-jr"
"1735853","97","0","102794","ccm-tacks-classic-pro-sg-jr"
"1735864","97","0","102795","ccm-tacks-classic-pro-sg-jr"
"1735875","97","0","102796","ccm-tacks-classic-pro-sg-jr"
"1735898","97","0","102798","ccm-tacks-classic-sg-jr"
"1735909","97","0","102799","ccm-tacks-classic-sg-jr"
"1735920","97","0","102800","ccm-tacks-classic-sg-jr"
"1736048","97","0","102811","ccm-tacks-classic-pro-sg-sr"
"1736070","97","0","102813","ccm-tacks-classic-pro-sg-sr"
"1736104","97","0","102816","ccm-tacks-classic-sg-sr"
"1736115","97","0","102817","ccm-tacks-classic-sg-sr"
"1736140","97","0","102819","ccm-tacks-super-sg-sr"
"1736223","97","0","102826","jetspeed-ft390-sg-sr"
"1736234","97","0","102827","jetspeed-ft390-sg-sr"
"1736245","97","0","102828","jetspeed-ft390-sg-sr"
"1736256","97","0","102829","jetspeed-ft390-sg-sr"
"1736282","97","0","102831","jetspeed-ft350-sg-sr"
"1736418","97","0","102842","ccm-tacks-3092-sp-yth"
"1736445","97","0","102844","ccm-tacks-7092-ep-jr"
"1736524","97","0","102851","ccm-tacks-classic-ep-jr"
"1736557","97","0","102854","ccm-tacks-classic-ep-jr"
"1736636","97","0","102861","ccm-tacks-classic-pro-sp-sr"
"1736659","97","0","102863","ccm-tacks-classic-pro-sp-sr"
"1736682","97","0","102865","ccm-tacks-classic-sp-jr"
"1736693","97","0","102866","ccm-tacks-classic-sp-jr"
"1736834","97","0","102878","ccm-tacks-7092-ep-sr"
"1736915","97","0","102885","ccm-tacks-classic-pro-ep-jr"
"1736926","97","0","102886","ccm-tacks-classic-pro-ep-jr"
"1736937","97","0","102887","ccm-tacks-classic-pro-ep-jr"
"1736960","97","0","102889","ccm-tacks-classic-pro-ep-sr"
"1736971","97","0","102890","ccm-tacks-classic-pro-ep-sr"
"1736982","97","0","102891","ccm-tacks-classic-pro-ep-sr"
"1737016","97","0","102894","ccm-tacks-classic-pro-sp-jr"
"1737027","97","0","102895","ccm-tacks-classic-pro-sp-jr"
"1737038","97","0","102896","ccm-tacks-classic-pro-sp-jr"
"1737061","97","0","102898","ccm-visor-laser-curve"
"1737084","97","0","102900","ccm-visor-strt-cert"
"1737115","97","0","102902","ccm-tacks-310-sr"
"1737126","97","0","102903","ccm-tacks-310-sr"
"1737137","97","0","102904","ccm-tacks-310-sr"
"1737197","97","0","102909","ccm-tacks-310-sr"
"1737219","97","0","102911","ccm-tacks-310-sr"
"1737245","97","0","102913","ccm-tacks-710-combo-sr"
"1737258","97","0","102914","ccm-tacks-710-combo-sr"
"1737308","97","0","102917","ccm-tacks-super-girdle-sr"
"1737633","97","0","102946","ccm-xtra-hp-sr"
"1737644","97","0","102947","ccm-xtra-hp-sr"
"1737655","97","0","102948","ccm-xtra-hp-sr"
"1737677","97","0","102950","ccm-xtra-hp-sr"
"1737699","97","0","102952","ccm-xtra-hp-sr"
"1737733","97","0","102955","ccm-fl-3ds-sr"
"1737744","97","0","102956","ccm-fl-3ds-sr"
"1737755","97","0","102957","ccm-fl-3ds-sr"
"1737788","97","0","102960","ccm-fl-3ds-sr"
"1737880","97","0","102968","ccm-fl-3ds-sr"
"1737891","97","0","102969","ccm-fl-3ds-sr"
"1738137","97","0","102991","ccm-fl-3ds-sr"
"1743369","97","0","103326","ccm-ht500"
"1743383","97","0","103327","ccm-ht500"
"1743420","97","0","103330","ccm-skate-insole-low"
"1744425","97","0","103401","ccm-sport-backpack"
"1744457","97","0","103403","ccm-sport-bag"
"1744602","97","0","103411","jetspeed-ft390-hp-jr"
"1744668","97","0","103417","jetspeed-ft390-hp-jr"
"1744679","97","0","103418","jetspeed-ft390-hp-jr"
"1744690","97","0","103419","jetspeed-ft390-hp-jr"
"1744701","97","0","103420","jetspeed-ft390-hp-jr"
"1744715","97","0","103421","jetspeed-ft390-hp-jr"
"1744797","97","0","103428","jetspeed-ft1-hp-sr"
"1745042","97","0","103449","jetspeed-ft370-hp-jr"
"1745098","97","0","103454","jetspeed-ft350-hp-jr"
"1745212","97","0","103464","jetspeed-xtra-pro-hp"
"1745226","97","0","103465","jetspeed-xtra-pro-hp"
"1745237","97","0","103466","jetspeed-xtra-pro-hp"
"1745280","97","0","103470","jetspeed-xtra-hp"
"1745291","97","0","103471","jetspeed-xtra-hp"
"1745302","97","0","103472","jetspeed-xtra-hp"
"1745313","97","0","103473","jetspeed-xtra-hp"
"1745380","97","0","103479","jetspeed-ft390-hp-sr"
"1745391","97","0","103480","jetspeed-ft390-hp-sr"
"1745402","97","0","103481","jetspeed-ft390-hp-sr"
"1745413","97","0","103482","jetspeed-ft390-hp-sr"
"1745424","97","0","103483","jetspeed-ft390-hp-sr"
"1745479","97","0","103488","jetspeed-ft390-hp-sr"
"1745490","97","0","103489","jetspeed-ft390-hp-sr"
"1745501","97","0","103490","jetspeed-ft390-hp-sr"
"1745696","97","0","103507","jetspeed-xtra-pro-hp"
"1745707","97","0","103508","jetspeed-xtra-pro-hp"
"1745718","97","0","103509","jetspeed-xtra-pro-hp"
"1745729","97","0","103510","jetspeed-xtra-pro-hp"
"1745801","97","0","103516","jetspeed-ft1-ep-yth"
"1745829","97","0","103518","jetspeed-ft1-ep-sr"
"1745840","97","0","103519","jetspeed-ft1-ep-sr"
"1745866","97","0","103521","jetspeed-ft390-ep-sr"
"1746032","97","0","103534","ccm-fl90-combo-sr"
"1746043","97","0","103535","ccm-fl90-combo-sr"
"1746070","97","0","103537","ccm-fl90-combo-sr"
"1746165","97","0","103545","ccm-fl90-helmet-sr"
"1746176","97","0","103546","ccm-fl90-helmet-sr"
"1746209","97","0","103549","ccm-fl90-helmet-sr"
"1746220","97","0","103550","ccm-fl90-helmet-sr"
"1746231","97","0","103551","ccm-fl90-helmet-sr"
"1746242","97","0","103552","ccm-fl90-helmet-sr"
"1746297","97","0","103557","ccm-fl90-helmet-sr"
"1746334","97","0","103560","ccm-fl3ds-combo-jr"
"1746392","97","0","103564","jetspeed-ft390-ep-jr"
"1746415","97","0","103566","jetspeed-ft1-ep-jr"
"1746426","97","0","103567","jetspeed-ft1-ep-jr"
"1746449","97","0","103569","jetspeed-ft370-ep-jr"
"1746460","97","0","103570","jetspeed-ft370-ep-jr"
"1746474","97","0","103571","jetspeed-ft370-ep-jr"
"1746504","97","0","103573","jetspeed-ft1-sp-sr"
"1746527","97","0","103575","jetspeed-ft390-sp-jr"
"1746538","97","0","103576","jetspeed-ft390-sp-jr"
"1746549","97","0","103577","jetspeed-ft390-sp-jr"
"1746560","97","0","103578","jetspeed-ft390-sp-jr"
"1746594","97","0","103581","jetspeed-ft390-sp-jr"
"1746606","97","0","103582","jetspeed-ft390-sp-jr"
"1746747","97","0","103594","jetspeed-ft350-sp-jr"
"1746761","97","0","103595","jetspeed-ft350-sp-jr"
"1746804","97","0","103598","jetspeed-ft1-sp-jr"
"1746898","97","0","103605","jetspeed-ft350-sp-jr"
"1747171","97","0","103629","jetspeed-ft350-hg-sr"
"1747183","97","0","103630","jetspeed-ft350-hg-sr"
"1747486","97","0","103658","jetspeed-ft370-hg-sr"
"1747498","97","0","103659","jetspeed-ft370-hg-sr"
"1747514","97","0","103660","jetspeed-ft370-hg-sr"
"1747526","97","0","103661","jetspeed-ft370-hg-sr"
"1747538","97","0","103662","jetspeed-ft370-hg-sr"
"1747555","97","0","103663","jetspeed-ft370-hg-sr"
"1747791","97","0","103685","jetspeed-ft1-hg-sr"
"1747831","97","0","103689","jetspeed-ft1-hg-sr"
"1747871","97","0","103693","jetspeed-ft1-hg-sr"
"1747911","97","0","103697","jetspeed-ft1-hg-sr"
"1748065","97","0","103712","jetspeed-ft390-hg-sr"
"1748076","97","0","103713","jetspeed-ft390-hg-sr"
"1748117","97","0","103717","jetspeed-ft390-hg-sr"
"1748157","97","0","103721","jetspeed-ft390-hg-sr"
"1748197","97","0","103725","jetspeed-ft390-hg-sr"
"1748237","97","0","103729","jetspeed-ft390-hg-sr"
"1748257","97","0","103731","jetspeed-ft390-hg-sr"
"1748663","97","0","103770","jetspeed-ft1-hg-jr"
"1748718","97","0","103775","jetspeed-ft1-hg-jr"
"1748897","97","0","103788","jetspeed-ft370-hg-jr"
"1748908","97","0","103789","jetspeed-ft370-hg-jr"
"1749387","97","0","103834","jetspeed-ft390-hg-jr"
"1749407","97","0","103836","jetspeed-ft390-hg-jr"
"1749418","97","0","103837","jetspeed-ft390-hg-jr"
"1749472","97","0","103842","jetspeed-ft390-hg-jr"
"1749512","97","0","103846","jetspeed-ft390-hg-jr"
"1749552","97","0","103850","jetspeed-ft390-hg-jr"
"1749646","97","0","103859","jetspeed-ft390-hg-jr"
"1749668","97","0","103861","jetspeed-ft390-hg-jr"
"1749690","97","0","103863","jetspeed-ft390-hg-jr"
"1749804","97","0","103874","jetspeed-xtra-pro-hg"
"1749844","97","0","103878","jetspeed-xtra-pro-hg"
"1749884","97","0","103882","jetspeed-xtra-pro-hg"
"1749964","97","0","103890","jetspeed-xtra-pro-hg"
"1750008","97","0","103894","jetspeed-xtra-pro-hg"
"1750089","97","0","103902","jetspeed-xtra-pro-hg"
"1750304","97","0","103922","jetspeed-xtra-pro-hg"
"1750369","97","0","103928","jetspeed-xtra-pro-hg"
"1750421","97","0","103933","jetspeed-xtra-pro-hg"
"1750548","97","0","103945","jetspeed-xtra-pro-hg"
"1750570","97","0","103947","jetspeed-xtra-pro-hg"
"1750603","97","0","103950","jetspeed-xtra-pro-hg"
"1750643","97","0","103954","jetspeed-xtra-pro-hg"
"1751023","97","0","103990","ccm-jetspeed-ft350-sr"
"1751076","97","0","103995","ccm-jetspeed-ft350-sr"
"1751589","97","0","104043","ccm-jetspeed-ft340-jr"
"1753814","97","0","104248","ccm-rib-maxx-jr"
"1753867","97","0","104252","speed-blade-4-0-holder"
"1753944","97","0","104259","speed-blade-4-0-holder"
"1753955","97","0","104260","speed-blade-4-0-holder"
"1753977","97","0","104262","speed-blade-4-0-holder"
"1754054","97","0","104269","speed-blade-4-0-holder"
"1754118","97","0","104275","speed-blade-4-0-holder"
"1754129","97","0","104276","speed-blade-4-0-holder"
"1754292","97","0","104290","speed-blade-hyperglide"
"1754378","97","0","104297","speed-blade-stainless"
"1755611","97","0","104391","jetspeed-ft390-sp-jr"
"1756222","97","0","104430","jetspeed-ft1-hg-sr"
"1756237","97","0","104431","jetspeed-ft1-hg-sr"
"1756336","97","0","104438","jetspeed-ft390-hg-sr"
"1756348","97","0","104439","jetspeed-ft390-hg-sr"
"1756602","97","0","104462","jetspeed-ft1-hg-jr"
"1757096","97","0","104507","jetspeed-ft390-hg-jr"
"1757118","97","0","104509","jetspeed-ft390-hg-jr"
"1757131","97","0","104510","jetspeed-ft390-hg-jr"
"1757192","97","0","104515","jetspeed-ft390-hg-jr"
"1757289","97","0","104524","jetspeed-xtra-pro-hg"
"1757406","97","0","104534","jetspeed-xtra-pro-hg"
"1757434","97","0","104536","jetspeed-xtra-pro-hg"
"1757588","97","0","104547","jetspeed-xtra-pro-hg"
"1761248","97","0","104758","sideline-super-soaker"
"1785590","97","0","106435","ghost-mizuno-1-zip-jkt"
"1785601","97","0","106436","ghost-mizuno-1-zip-jkt"
"1785612","97","0","106437","ghost-mizuno-1-zip-jkt"
"1785623","97","0","106438","ghost-mizuno-1-zip-jkt"
"1785634","97","0","106439","ghost-mizuno-1-zip-jkt"
"1785645","97","0","106440","ghost-mizuno-1-zip-jkt"
"1785659","97","0","106441","ghost-mizuno-1-zip-jkt"
"1785670","97","0","106442","ghost-mizuno-1-zip-jkt"
"1785684","97","0","106443","ghost-mizuno-1-zip-jkt"
"1837721","97","0","109951","ghost-college-short"
"1837743","97","0","109953","ghost-college-short"
"1853881","97","0","111256","woolwich-twill-jersey-sr"
"1854885","97","0","111347","kobe-rtb1240-carry"
"1854896","97","0","111348","kobe-rtb1240-carry"
"1855220","97","0","111370","boxercraft-pj-jr-pant"
"1855231","97","0","111371","boxercraft-pj-jr-pant"
"1855242","97","0","111372","boxercraft-pj-jr-pant"
"1855253","97","0","111373","boxercraft-pj-jr-pant"
"1855264","97","0","111374","boxercraft-pj-jr-pant"
"1855275","97","0","111375","boxercraft-pj-jr-pant"
"1855286","97","0","111376","boxercraft-pj-jr-pant"
"1855297","97","0","111377","boxercraft-pj-jr-pant"
"1855308","97","0","111378","boxercraft-pj-jr-pant"
"1855330","97","0","111380","boxercraft-pj-jr-pant"
"1855341","97","0","111381","boxercraft-pj-jr-pant"
"1855352","97","0","111382","boxercraft-pj-jr-pant"
"1855363","97","0","111383","boxercraft-pj-jr-pant"
"1855374","97","0","111384","boxercraft-pj-jr-pant"
"1855397","97","0","111386","boxercraft-pj-sr-pant"
"1855408","97","0","111387","boxercraft-pj-sr-pant"
"1855419","97","0","111388","boxercraft-pj-sr-pant"
"1855430","97","0","111389","boxercraft-pj-sr-pant"
"1855441","97","0","111390","boxercraft-pj-sr-pant"
"1855463","97","0","111392","boxercraft-pj-sr-pant"
"1855474","97","0","111393","boxercraft-pj-sr-pant"
"1855485","97","0","111394","boxercraft-pj-sr-pant"
"1855507","97","0","111396","boxercraft-pj-sr-pant"
"1855518","97","0","111397","boxercraft-pj-sr-pant"
"1855529","97","0","111398","boxercraft-pj-sr-pant"
"1855562","97","0","111401","boxercraft-pj-sr-pant"
"1855595","97","0","111404","boxercraft-pj-sr-pant"
"1855606","97","0","111405","boxercraft-pj-sr-pant"
"1855841","97","0","111426","augusta-pink-socks"
"1855852","97","0","111427","augusta-pink-socks"
"1868920","97","0","112318","vaughn-slr-pro-carbon-trapper"
"1884160","97","0","113461","ba5200-jersey"
"1884240","97","0","113469","ba5200-jersey"
"1884620","97","0","113507","ba5200-jersey"
"1884640","97","0","113509","ba5200-jersey"
"1884660","97","0","113511","ba5200-jersey"
"1885663","97","0","113608","ak-fury-sublimated"
"1885674","97","0","113609","ak-fury-sublimated"
"1885776","97","0","113619","ak-fury-sublimated"
"1885816","97","0","113623","ak-fury-sublimated"
"1885856","97","0","113627","ak-fury-sublimated"
"1885887","97","0","113630","ak-fury-sublimated"
"1885958","97","0","113637","ak-fury-sublimated"
"1885969","97","0","113638","ak-fury-sublimated"
"1885980","97","0","113639","ak-fury-sublimated"
"1886001","97","0","113641","ak-fury-sublimated"
"1886012","97","0","113642","ak-fury-sublimated"
"1886072","97","0","113648","ak-fury-sublimated"
"1886083","97","0","113649","ak-fury-sublimated"
"1906054","97","0","115274","jetspeed-ft390-hg-sr"
"1906198","97","0","115287","jetspeed-xtra-pro-hg"
"1906220","97","0","115289","jetspeed-xtra-pro-hg"
"1906242","97","0","115291","jetspeed-xtra-pro-hg"
"1909689","97","0","115462","ak-fury-sublimated"
"1909700","97","0","115463","ak-fury-sublimated"
"1913311","97","0","115522","jetspeed-stick-int-l-p46-65"
"1913323","97","0","115523","jetspeed-stick-sr-l-p45-75"
"1913335","97","0","115524","jetspeed-stick-sr-l-p45-85"
"1913347","97","0","115525","jetspeed-stick-sr-r-p45-85"
"1921878","97","0","115679","jetspeed-pro-sr-l-p29-105"
"1921890","97","0","115680","jetspeed-pro-sr-r-p29-105"
"1921986","97","0","115688","jetspeed-xtra-pro-l-p28-75"
"1921998","97","0","115689","jetspeed-xtra-pro-r-p28-75"
"1922010","97","0","115690","jetspeed-xtra-pro-l-p29-75"
"1922022","97","0","115691","jetspeed-xtra-pro-r-p29-75"
